Iteración,Turbinas agregadas,Energia producida [MW],Tiempo de cálculo [s],Ruido receptor 1 [dB],Ruido receptor 2 [dB],Ruido receptor 3 [dB],Ruido receptor 4 [dB],Ruido receptor 5 [dB],Ruido receptor 6 [dB],Ruido receptor 7 [dB]
1,137,238286.2,0.2402053,34.36,38.96,39.57,40.0,28.67,22.03,21.99
2,49,87534.70000000001,129.0367667,34.1,37.13,37.92,39.55,30.01,20.1,19.81
3,49,87534.7,9.6413054,34.28,37.65,38.04,39.6,30.09,20.12,19.83
4,49,87534.7,6.9691702,34.52,37.95,38.51,39.98,30.14,20.13,19.84
5,49,87534.7,6.933302,34.72,38.54,38.67,39.27,30.2,20.14,19.84
6,49,87534.70000000001,6.8830195,35.01,38.9,39.0,38.77,30.26,20.16,19.84
7,49,87534.7,6.8220889,34.84,38.54,39.13,38.56,30.34,20.17,19.84
8,49,87534.70000000001,6.8864824,34.59,38.53,38.62,38.46,30.32,20.18,19.85
9,49,88048.3,6.8296282,34.36,38.1,38.35,38.37,30.42,20.21,19.88
10,49,88048.3,6.8207808,34.6,38.52,38.64,38.06,30.3,20.18,19.87
11,49,88048.3,6.8393516,34.49,37.98,39.07,37.99,30.34,20.2,19.87
12,49,88048.3,6.8329219,34.31,37.97,38.69,38.05,30.38,20.22,19.91
13,49,88048.29999999999,6.903062,34.15,37.46,38.98,38.1,30.28,20.2,19.9
14,49,88048.3,6.7920757,34.01,37.48,38.47,38.17,30.38,20.21,19.88
15,49,88048.3,6.7581701,33.93,37.04,38.93,38.33,30.17,20.17,19.87
16,49,88048.3,6.6916291,34.16,37.34,39.42,38.36,30.24,20.17,19.86
17,49,88048.29999999999,6.8101276,33.93,37.27,38.77,38.45,30.39,20.22,19.91
18,49,88048.29999999999,6.8235073,34.14,37.3,39.23,38.22,30.35,20.21,19.89
19,49,88048.3,6.7846472,33.92,37.01,38.77,38.49,30.32,20.22,19.91
20,49,88048.3,6.891526,33.7,36.75,38.34,38.63,30.31,20.23,19.92
21,49,88048.29999999999,6.7409253,33.9,37.04,38.57,38.81,30.38,20.23,19.91
22,49,88048.3,6.7501227,34.15,37.25,39.12,38.55,30.32,20.22,19.92
23,49,88048.29999999999,6.7891565,33.89,36.97,38.57,38.88,30.33,20.23,19.92
24,49,88048.3,6.7610142,34.11,37.25,39.02,38.51,30.37,20.22,19.91
25,49,88048.3,6.7774579,33.93,36.99,38.66,38.82,30.35,20.22,19.9
26,49,88048.3,6.8561988,34.14,37.26,39.1,38.53,30.38,20.22,19.9
27,49,88048.29999999999,6.8053247,33.94,36.99,38.74,38.56,30.38,20.23,19.91
28,49,88048.29999999999,6.8054519,34.09,37.06,39.2,38.73,30.28,20.2,19.89
29,49,88048.3,6.8527905,33.94,37.04,38.74,38.81,30.39,20.23,19.92
30,49,88048.29999999999,6.7079053,34.13,37.26,39.09,38.51,30.42,20.22,19.9
31,49,88048.3,6.9681591,34.12,36.99,39.61,38.55,30.46,20.24,19.92
32,49,88048.3,6.7973582,33.92,36.73,38.91,38.86,30.48,20.25,19.93
33,49,88048.29999999999,6.9029425,34.22,37.1,39.31,38.54,30.46,20.24,19.93
34,49,88048.3,6.8007294,34.07,37.06,38.77,38.94,30.34,20.21,19.91
35,49,88048.3,6.7637029,34.28,37.27,39.12,38.58,30.42,20.24,19.95
36,49,88048.3,6.7188573,34.03,37.02,38.66,38.83,30.42,20.23,19.94
37,49,88048.29999999999,6.7479044,34.23,37.25,39.02,38.6,30.44,20.24,19.94
38,49,88048.29999999999,6.715073,34.02,37.01,38.66,38.83,30.45,20.25,19.96
39,49,88048.29999999999,6.7869389,34.26,37.26,39.11,38.86,30.36,20.21,19.91
40,49,88048.30000000002,6.848474,34.03,37.01,38.67,38.85,30.43,20.25,19.96
41,49,88048.3,6.7221519,34.2,37.22,39.36,38.63,30.45,20.25,19.96
42,49,88048.3,6.7771707,34.0,36.98,38.63,38.88,30.45,20.25,19.94
43,49,88048.3,6.8047624,34.14,37.22,39.2,38.6,30.45,20.25,19.96
44,49,88048.29999999999,6.8177084,33.96,36.97,38.56,38.86,30.43,20.25,19.95
45,49,88048.29999999999,6.971362,34.2,37.22,39.01,38.57,30.45,20.25,19.96
46,49,88048.3,6.7734692,34.11,36.97,39.68,38.64,30.44,20.25,19.96
47,49,88048.3,6.8042891,33.95,36.75,38.96,38.88,30.47,20.27,19.98
48,49,88048.3,7.1118542,33.82,36.49,39.52,38.94,30.39,20.25,19.95
49,49,88048.3,7.2797879,33.93,36.5,39.6,38.68,30.39,20.24,19.96
50,49,88048.3,6.9369207,34.23,36.94,39.86,38.82,30.45,20.25,19.96
51,49,88048.3,6.7434462,34.0,36.69,39.34,38.88,30.3,20.22,19.94
52,49,88048.3,6.7899914,33.81,36.48,38.93,38.99,30.44,20.26,19.97
53,49,88048.3,6.8325693,34.02,36.74,39.35,38.72,30.46,20.25,19.96
54,49,88048.29999999999,6.7673907,33.78,36.48,38.85,38.97,30.46,20.26,19.97
55,49,88048.30000000002,6.6383676,34.01,36.74,39.34,38.67,30.46,20.25,19.96
56,49,88048.3,6.7239463,34.15,36.93,39.41,38.51,30.4,20.22,19.93
57,49,88048.29999999999,6.9870121,33.9,36.7,38.91,38.64,30.44,20.25,19.96
58,49,88048.3,6.6690826,34.14,36.96,39.4,38.43,30.47,20.25,19.93
59,49,88048.29999999999,6.8607772,34.4,37.18,39.98,38.61,30.42,20.24,19.94
60,49,88048.29999999999,6.8290083,34.14,36.92,39.4,38.85,30.48,20.26,19.95
61,49,88048.29999999999,6.7340959,34.37,37.18,39.92,38.64,30.45,20.23,19.91
62,49,88048.3,6.7656679,34.12,36.92,39.39,38.82,30.48,20.26,19.94
63,49,88048.29999999999,6.652148,34.37,37.18,39.91,38.48,30.48,20.25,19.94
64,49,88048.3,6.7111283,34.17,36.92,39.48,38.7,30.47,20.25,19.94
65,49,88048.30000000002,6.6906877,33.91,36.66,38.95,38.72,30.49,20.27,19.95
66,49,88048.3,6.7679782,33.68,36.41,38.49,38.8,30.48,20.26,19.95
67,49,88048.29999999999,6.7135575,33.92,36.67,38.96,38.72,30.49,20.27,19.96
68,49,88048.29999999999,6.663668,34.14,36.92,39.43,38.66,30.4,20.25,19.94
69,49,88048.3,6.708929,33.91,36.66,38.94,38.72,30.4,20.26,19.95
70,49,88048.3,6.6715541,34.14,36.91,39.43,38.42,30.3,20.23,19.93
71,49,88048.29999999999,6.7854762,33.9,36.65,38.94,38.69,30.4,20.26,19.95
72,49,88048.3,6.6833467,34.07,36.91,39.1,38.4,30.31,20.23,19.93
73,49,88048.29999999999,6.7126045,33.85,36.66,38.65,38.69,30.4,20.25,19.95
74,49,88048.29999999999,6.6864443,34.04,36.92,39.01,38.38,30.29,20.22,19.92
75,49,88048.3,6.7563868,33.82,36.66,38.57,38.72,30.43,20.26,19.94
76,49,88048.29999999999,6.7183002,34.05,36.91,39.01,38.43,30.5,20.26,19.94
77,49,88048.3,6.7274052,33.85,36.66,38.65,38.72,30.48,20.27,19.96
78,49,88048.29999999999,6.7225241,34.04,36.91,39.0,38.42,30.4,20.24,19.95
79,49,88048.29999999999,6.7542876,33.81,36.65,38.55,38.73,30.43,20.26,19.97
80,49,88048.3,6.8461863,34.03,36.89,39.0,38.47,30.43,20.25,19.96
81,49,88048.30000000002,6.6980274,33.84,36.64,38.65,38.75,30.44,20.26,19.97
82,49,88048.3,6.7703358,34.07,36.9,39.09,38.41,30.42,20.25,19.96
83,49,88048.3,6.7018266,33.83,36.64,38.65,38.74,30.47,20.27,19.99
84,49,88048.29999999999,6.8636179,33.86,36.71,38.6,38.5,30.29,20.21,19.92
85,49,88048.3,6.8519605,34.11,37.16,38.76,38.22,30.45,20.26,19.97
86,49,88048.29999999999,6.6997494,33.88,36.91,38.38,38.31,30.25,20.2,19.92
87,49,88048.3,6.7163666,33.76,36.64,38.79,38.27,30.37,20.24,19.97
88,49,88048.3,6.7094018,34.03,36.87,39.0,38.07,30.33,20.22,19.94
89,49,88048.3,6.8067216,33.79,36.61,38.55,38.17,30.42,20.25,19.95
90,49,88048.29999999999,7.1425268,33.72,36.38,39.14,38.2,30.26,20.21,19.95
91,49,88048.3,6.91306,33.61,36.13,39.75,38.17,30.45,20.25,19.96
92,49,88048.3,7.2073852,33.5,36.07,39.1,38.06,30.57,20.29,19.98
93,49,88048.3,6.8734923,33.38,35.72,38.43,38.1,30.45,20.27,19.97
94,49,88048.3,7.1493023,33.55,35.96,39.15,38.06,30.37,20.24,19.94
95,49,88048.3,7.0664813,33.38,35.72,38.43,38.16,30.49,20.27,19.98
96,49,88048.30000000002,7.0113026,33.69,36.08,38.75,38.12,30.39,20.25,19.95
97,49,88048.29999999999,6.8995608,33.52,35.87,38.46,38.18,30.43,20.27,19.97
98,49,88048.3,6.9106728,33.46,35.98,38.92,38.2,30.2,20.23,19.94
99,49,88048.3,6.9693194,33.41,35.73,39.61,38.22,30.32,20.26,19.97
100,49,88048.3,6.8513477,33.26,35.62,38.82,38.23,30.34,20.28,19.98
101,49,88048.29999999999,6.9728648,33.19,35.39,38.33,38.33,30.43,20.3,19.99
102,49,88048.3,7.9514115,33.06,35.17,37.84,38.3,30.45,20.32,20.01
103,49,88048.3,7.1858847,33.33,35.41,37.89,38.4,30.48,20.3,19.99
104,49,88048.29999999999,7.5021823,33.59,35.65,38.35,38.06,30.47,20.3,20.01
105,49,88048.3,8.076233,33.37,35.39,38.11,38.17,30.55,20.32,20.01
106,49,88048.3,6.9359586,33.59,35.65,38.35,38.03,30.48,20.3,20.0
107,49,88048.29999999999,6.9335609,33.77,35.72,38.56,38.11,30.44,20.29,19.98
108,49,88048.29999999999,6.9798638,33.58,35.49,38.35,38.11,30.24,20.26,19.98
109,49,88048.29999999999,7.3891202,33.77,35.73,38.57,38.08,30.39,20.29,19.99
110,49,88048.3,6.9545599,33.8,35.48,39.26,38.31,30.52,20.31,19.99
111,49,88048.3,6.8282948,33.65,35.26,38.58,38.36,30.44,20.3,20.0
112,49,88048.3,6.8668453,33.59,35.02,39.05,38.32,30.31,20.29,20.0
113,49,88048.3,7.0556568,33.52,34.88,38.5,38.2,30.5,20.34,20.04
114,49,88048.3,7.022475,33.48,34.64,39.01,38.51,30.47,20.34,20.03
115,49,88048.3,6.883857,33.42,34.41,39.71,38.32,30.57,20.37,20.06
116,49,88048.3,6.9158999,33.35,34.28,38.9,38.45,30.51,20.36,20.05
117,49,88048.29999999999,7.1941032,33.27,34.24,38.23,38.58,30.53,20.34,20.03
118,49,88048.3,6.8421814,33.49,34.34,38.59,38.43,30.57,20.37,20.05
119,49,88048.29999999999,6.9937349,33.48,34.09,39.28,38.45,30.61,20.39,20.08
120,49,88048.29999999999,6.9045565,33.38,33.89,38.53,38.45,30.62,20.41,20.1
121,49,88048.3,6.8960754,33.21,33.87,38.24,38.49,30.52,20.38,20.08
122,49,88048.3,6.9903488,33.48,34.1,38.7,38.67,30.48,20.34,20.03
123,49,88048.29999999999,6.8624274,33.47,33.84,39.37,38.72,30.54,20.38,20.07
124,49,88048.3,6.9566503,33.33,33.74,38.52,38.84,30.56,20.4,20.09
125,49,88048.3,6.9391163,33.62,33.97,38.98,38.71,30.47,20.36,20.06
126,49,88048.3,7.4535981,33.38,33.92,38.61,38.82,30.48,20.35,20.04
127,49,88048.3,7.0468373,33.66,34.15,39.06,38.8,30.49,20.36,20.04
128,49,88048.3,6.9833869,33.42,33.89,39.32,38.92,30.6,20.4,20.08
129,49,88048.3,6.8784342,33.35,33.73,38.61,38.95,30.62,20.41,20.1
130,49,88048.3,6.8305591,33.61,33.94,39.05,38.9,30.52,20.38,20.08
131,49,88048.3,7.1619113,33.45,33.73,38.24,38.82,30.62,20.42,20.1
132,49,88048.3,7.2183104,33.58,33.92,38.96,38.91,30.47,20.38,20.07
133,49,88048.3,6.8866792,33.6,34.15,38.91,38.62,30.53,20.37,20.07
134,49,88048.29999999999,7.0813422,33.41,33.94,39.28,38.58,30.55,20.36,20.04
135,49,88048.29999999999,6.7806138,33.34,33.79,38.59,38.37,30.61,20.4,20.09
136,49,88048.3,7.1766902,33.49,33.96,39.46,38.53,30.47,20.35,20.03
137,49,88048.29999999999,6.8839012,33.35,33.8,38.6,38.56,30.53,20.37,20.08
138,49,88048.3,6.8802213,33.26,33.66,37.99,38.39,30.62,20.4,20.09
139,49,88048.3,6.8333268,33.36,33.75,38.64,38.69,30.47,20.34,20.02
140,49,88048.3,6.8168888,33.58,33.94,39.01,38.35,30.57,20.37,20.06
141,49,88048.29999999999,6.8612925,33.32,33.95,39.16,38.32,30.54,20.37,20.07
142,49,88048.29999999999,6.8406393,33.16,33.86,38.34,38.35,30.53,20.37,20.08
143,49,88048.3,6.8484657,33.51,34.07,38.31,38.36,30.53,20.35,20.06
144,49,88048.3,6.925875,33.68,34.26,39.11,38.17,30.52,20.35,20.06
145,49,88048.3,6.8825146,33.53,34.06,38.36,38.36,30.6,20.37,20.07
146,49,88048.3,6.9167734,33.67,34.24,39.12,38.57,30.61,20.36,20.04
147,49,88048.3,6.8259697,33.44,34.01,39.38,38.37,30.61,20.38,20.08
148,49,88048.3,6.8172425,33.36,33.85,38.64,38.31,30.61,20.38,20.09
149,49,88048.3,6.6825647,33.64,34.04,39.11,38.24,30.59,20.36,20.07
150,49,88048.29999999999,7.0045073,33.5,33.85,39.57,38.25,30.51,20.36,20.07
151,49,88048.29999999999,7.4522787,33.36,33.69,38.72,38.33,30.55,20.37,20.08
152,49,88048.3,6.8526535,33.57,33.86,38.97,38.55,30.64,20.38,20.07
153,49,88048.3,6.7650244,33.32,33.6,39.25,38.47,30.68,20.41,20.09
154,49,88048.3,6.8698888,33.24,33.58,38.47,38.33,30.63,20.4,20.1
155,49,88048.29999999999,6.881457,33.51,33.76,38.92,38.46,30.61,20.38,20.08
156,49,88048.3,6.9099097,33.53,33.95,38.88,38.2,30.5,20.34,20.06
157,49,88048.29999999999,7.0388469,33.62,34.15,39.02,38.18,30.58,20.35,20.05
158,49,88048.3,6.8454409,33.73,34.37,39.17,38.2,30.47,20.32,20.04
159,49,88048.3,6.8287986,33.56,34.14,38.38,38.35,30.44,20.32,20.03
160,49,88048.3,6.8440753,33.64,34.29,38.95,38.46,30.29,20.29,20.02
161,49,88048.3,6.8115569,33.69,34.5,38.98,38.08,30.4,20.31,20.03
162,49,88048.3,6.8393731,33.5,34.29,38.75,38.1,30.51,20.34,20.05
163,49,88048.30000000002,7.0734751,33.62,34.11,38.55,38.24,30.48,20.35,20.05
164,49,88048.3,7.0187772,33.48,33.94,37.99,38.23,30.52,20.36,20.07
165,49,88048.29999999999,7.3475688,33.56,33.88,38.41,38.33,30.44,20.33,20.05
166,49,88048.3,6.8367931,33.67,34.04,39.06,38.12,30.27,20.3,20.04
167,49,88048.3,6.862668,33.42,33.84,39.33,38.16,30.35,20.33,20.05
168,49,88048.3,6.8387477,33.36,33.69,38.68,38.23,30.54,20.37,20.09
169,49,88048.29999999999,6.9237297,33.56,33.8,38.91,38.17,30.34,20.32,20.05
170,49,88048.3,7.4431014,33.6,34.05,38.94,38.28,30.5,20.33,20.04
171,49,88048.3,6.8930147,33.41,33.84,39.32,38.24,30.66,20.39,20.08
172,49,88048.30000000002,6.9475498,33.31,33.68,38.55,38.24,30.61,20.38,20.09
173,49,88048.30000000002,6.911151,33.55,33.81,38.92,38.49,30.53,20.36,20.07
174,49,88048.29999999999,6.971591,33.6,34.03,38.94,38.56,30.66,20.38,20.06
175,49,88048.29999999999,7.028099,33.69,34.25,39.07,38.19,30.49,20.34,20.05
176,49,88048.3,6.7329802,33.59,34.08,38.43,38.17,30.39,20.32,20.04
177,49,88048.29999999999,6.9227633,33.73,34.22,39.19,38.21,30.45,20.32,20.02
178,49,88048.29999999999,6.7405815,33.61,34.06,38.54,38.17,30.5,20.35,20.05
179,49,88048.3,6.8414529,33.5,33.9,38.02,38.37,30.48,20.34,20.05
180,49,88048.3,6.7064376,33.63,34.05,38.55,38.34,30.53,20.34,20.04
181,49,88048.29999999999,6.9769635,33.75,34.17,39.3,38.09,30.48,20.33,20.03
182,49,88048.3,7.0199445,33.62,33.98,38.54,38.16,30.42,20.33,20.06
183,49,88048.29999999999,6.8645273,33.77,34.19,39.32,38.08,30.33,20.31,20.04
184,49,88048.3,7.1779171,33.54,33.96,39.54,38.15,30.51,20.35,20.06
185,49,88048.29999999999,6.7710496,33.39,33.78,38.69,38.24,30.53,20.37,20.08
186,49,88048.29999999999,6.7132904,33.67,33.96,39.15,38.17,30.43,20.35,20.07
187,49,88048.3,6.776685,33.45,33.76,39.41,38.4,30.53,20.36,20.08
188,49,88048.29999999999,6.7266339,33.34,33.6,38.65,38.34,30.61,20.4,20.09
189,49,88048.3,6.7433882,33.54,33.7,38.91,38.59,30.4,20.33,20.03
190,49,88048.3,6.7777812,33.59,33.95,38.93,38.22,30.42,20.33,20.03
191,49,88048.3,6.6996181,33.42,33.74,39.33,38.38,30.57,20.39,20.08
192,49,88048.29999999999,6.7823928,33.37,33.6,38.68,38.34,30.55,20.39,20.1
193,49,88048.29999999999,6.865478,33.55,33.75,38.92,38.35,30.54,20.39,20.08
194,49,88048.29999999999,6.7690537,33.37,33.57,39.3,38.53,30.59,20.39,20.08
195,49,88048.29999999999,6.7479335,33.28,33.73,39.74,38.26,30.53,20.38,20.08
196,49,88048.3,6.7675765,33.24,33.54,39.02,38.41,30.55,20.39,20.09
197,49,88048.29999999999,6.8475496,33.6,33.77,39.03,38.49,30.56,20.38,20.07
198,49,88048.29999999999,6.8312949,33.37,33.57,39.3,38.43,30.6,20.4,20.1
199,49,88048.3,6.6806158,33.35,33.61,38.66,38.47,30.51,20.38,20.07
200,49,88048.3,6.8216059,33.57,33.78,39.0,38.61,30.54,20.36,20.05
201,49,88048.3,6.7360191,33.41,33.58,39.46,38.5,30.62,20.41,20.1
202,49,88048.3,6.8260504,33.28,33.39,38.6,38.68,30.48,20.36,20.05
203,49,88048.29999999999,6.7497793,33.48,33.59,38.86,38.54,30.57,20.37,20.06
204,49,88048.29999999999,7.1759169,33.33,33.41,39.33,38.39,30.6,20.4,20.09
205,49,88048.29999999999,7.0881803,33.23,33.42,38.48,38.34,30.55,20.39,20.09
206,49,88048.3,6.863152,33.46,33.63,38.83,38.42,30.51,20.38,20.08
207,49,88048.29999999999,6.8847754,33.56,33.84,38.98,38.23,30.37,20.33,20.06
208,49,88048.29999999999,6.8787926,33.41,33.62,39.43,38.49,30.45,20.36,20.08
209,49,88048.29999999999,6.9355538,33.28,33.45,38.58,38.79,30.47,20.37,20.06
210,49,88048.3,6.7573539,33.52,33.64,38.94,38.45,30.59,20.39,20.08
211,49,88048.3,6.7895252,33.37,33.46,39.4,38.71,30.55,20.39,20.09
212,49,88048.3,6.7812948,33.24,33.3,38.56,38.5,30.63,20.42,20.11
213,49,88048.3,6.7820965,33.48,33.47,38.92,38.69,30.57,20.39,20.08
214,49,88048.3,7.0211956,33.49,33.63,38.88,38.77,30.48,20.35,20.05
215,49,88048.3,7.4801886,33.54,33.76,38.91,38.53,30.55,20.37,20.06
216,49,88048.3,6.8603731,33.62,34.02,39.03,38.53,30.5,20.33,20.02
217,49,88048.29999999999,6.7858164,33.55,34.21,39.47,38.28,30.51,20.34,20.03
218,49,88048.29999999999,6.7845604,33.43,33.98,38.72,38.32,30.58,20.38,20.07
219,49,88048.3,7.6671674,33.67,34.22,39.06,38.35,30.49,20.34,20.04
220,49,88048.29999999999,7.2485633,33.6,34.02,38.53,38.43,30.4,20.33,20.04
221,49,88048.3,6.9419425,33.7,34.22,39.16,38.42,30.42,20.32,20.02
222,49,88048.30000000002,6.8030363,33.53,34.0,39.54,38.52,30.51,20.35,20.05
223,49,88048.3,7.143737,33.38,33.82,38.69,38.28,30.61,20.4,20.09
224,49,88048.29999999999,6.9398318,33.62,34.01,39.03,38.44,30.54,20.35,20.04
225,49,88048.3,6.709259,33.43,33.76,39.4,38.41,30.6,20.39,20.08
226,49,88048.3,7.1190443,33.33,33.57,38.65,38.66,30.54,20.36,20.05
227,49,88048.29999999999,7.2860414,33.57,33.79,39.0,38.48,30.56,20.36,20.06
228,49,88048.3,6.76763,33.65,34.02,39.13,38.46,30.5,20.34,20.04
229,49,88048.29999999999,7.2142043,33.5,33.81,38.35,38.57,30.49,20.36,20.06
230,49,88048.3,7.0335556,33.57,33.99,38.93,38.61,30.58,20.38,20.07
231,49,88048.29999999999,7.16604,33.62,34.19,38.95,38.67,30.5,20.35,20.05
232,49,88048.3,7.3685567,33.47,33.95,39.42,38.63,30.55,20.36,20.04
233,49,88048.3,7.1421169,33.41,33.75,38.8,38.78,30.43,20.35,20.06
234,49,88048.29999999999,7.1721491,33.66,33.98,39.23,38.46,30.59,20.38,20.07
235,49,88048.3,7.8182253,33.43,33.8,39.46,38.48,30.55,20.36,20.05
236,49,88048.3,7.2163403,33.32,33.6,38.63,38.66,30.59,20.39,20.08
237,49,88048.3,7.0301826,33.53,33.8,38.9,38.69,30.55,20.37,20.05
238,49,88048.3,6.7906203,33.34,33.56,39.28,38.6,30.53,20.39,20.09
239,49,88048.3,7.0105753,33.27,33.37,38.6,38.75,30.63,20.42,20.11
240,49,88048.3,6.8896742,33.54,33.55,39.01,38.69,30.51,20.39,20.08
241,49,88048.29999999999,6.8123029,33.61,33.73,39.15,38.72,30.45,20.35,20.03
242,49,88048.29999999999,7.1485605,33.51,33.99,39.57,38.59,30.48,20.34,20.03
243,49,88048.3,7.0000498,33.41,33.73,38.79,38.64,30.57,20.37,20.06
244,49,88048.29999999999,6.7418454,33.62,34.0,39.04,38.51,30.48,20.35,20.05
245,49,88048.29999999999,7.0870845,33.42,33.74,39.4,38.41,30.62,20.41,20.1
246,49,88048.3,7.1923019,33.32,33.54,38.65,38.72,30.63,20.42,20.12
247,49,88048.29999999999,6.7692999,33.56,33.77,39.0,38.38,30.52,20.38,20.08
248,49,88048.3,10.121974,33.66,34.01,39.15,38.59,30.55,20.36,20.04
249,49,88048.29999999999,7.9419553,33.67,34.21,39.06,38.46,30.53,20.35,20.04
250,49,88048.3,8.0835979,33.45,33.93,39.41,38.54,30.61,20.4,20.09
251,49,88048.30000000002,9.2681993,33.47,33.99,39.36,38.24,30.56,20.38,20.07
252,49,88048.3,7.4551284,33.35,33.83,38.6,38.31,30.62,20.41,20.1
253,49,88048.29999999999,7.5047258,33.59,34.0,38.95,38.58,30.53,20.37,20.07
254,49,88048.30000000002,7.9167432,33.4,33.81,39.32,38.78,30.56,20.37,20.05
255,49,88048.29999999999,7.2856536,33.29,33.6,38.56,38.65,30.61,20.41,20.1
256,49,88048.3,7.0952123,33.54,33.83,38.91,38.61,30.52,20.37,20.07
257,49,88048.3,7.5221792,33.58,34.06,38.94,38.56,30.58,20.37,20.06
258,49,88048.3,7.7804907,33.48,33.85,38.27,38.68,30.61,20.39,20.08
259,49,88048.29999999999,8.61446,33.59,34.06,38.95,38.53,30.53,20.35,20.03
260,49,88048.3,8.3402982,33.63,34.23,38.96,38.49,30.44,20.34,20.04
261,49,88048.29999999999,9.0826552,33.67,34.49,38.98,38.47,30.53,20.34,20.01
262,49,88048.3,7.7598307,33.71,34.72,38.99,38.12,30.56,20.35,20.04
263,49,88048.29999999999,8.0839688,33.52,34.48,39.36,38.29,30.55,20.35,20.05
264,49,88048.3,7.6719884,33.45,34.28,38.71,38.16,30.57,20.37,20.06
265,49,88048.3,8.016752,33.43,34.04,39.31,38.34,30.6,20.38,20.07
266,49,88048.29999999999,7.456846,33.35,33.87,38.63,38.51,30.56,20.37,20.05
267,49,88048.3,7.9098191,33.35,33.66,39.31,38.65,30.51,20.38,20.07
268,49,88048.29999999999,8.4248444,33.28,33.51,38.58,38.63,30.51,20.38,20.08
269,49,88048.3,8.3439724,33.52,33.69,38.94,38.42,30.62,20.4,20.09
270,49,88048.3,6.9075552,33.59,33.88,39.0,38.49,30.46,20.34,20.03
271,49,88048.3,6.8986249,33.42,33.68,39.44,38.49,30.51,20.36,20.07
272,49,88048.29999999999,8.8560935,33.32,33.48,38.69,38.64,30.69,20.42,20.1
273,49,88048.3,7.7414202,33.52,33.69,38.94,38.55,30.59,20.37,20.07
274,49,88048.29999999999,7.9625651,33.33,33.51,39.3,38.5,30.62,20.39,20.09
275,49,88048.3,7.8857934,33.23,33.46,38.47,38.33,30.63,20.4,20.1
276,49,88048.3,8.1509072,33.25,33.27,39.21,38.49,30.68,20.42,20.11
277,49,88042.0,7.6906554,32.48,33.25,38.8,38.6,30.67,20.4,20.09
278,49,88048.29999999999,7.748867,33.27,33.23,39.28,38.41,30.69,20.42,20.11
279,49,88048.29999999999,8.1974986,33.21,33.26,38.49,38.57,30.67,20.41,20.09
280,49,88048.3,8.4028404,33.44,33.41,38.85,38.41,30.55,20.37,20.06
281,49,88048.3,8.2362065,33.4,33.57,39.39,38.4,30.5,20.36,20.07
282,49,88048.29999999999,7.7904553,33.39,33.75,39.32,38.16,30.61,20.38,20.09
283,49,88048.29999999999,7.2734302,33.34,33.56,38.67,38.56,30.64,20.38,20.07
284,49,88048.3,7.3203236,33.58,33.78,39.09,38.57,30.61,20.36,20.05
285,49,88048.3,7.2056715,33.47,33.59,38.36,38.4,30.48,20.36,20.07
286,49,88048.3,7.3093208,33.6,33.78,39.04,38.22,30.54,20.36,20.06
287,49,88048.3,7.0548719,33.46,33.54,39.52,38.58,30.48,20.35,20.04
288,49,88048.29999999999,7.3231419,33.41,33.37,38.93,38.67,30.41,20.36,20.07
289,49,88048.29999999999,7.241716,33.46,33.31,39.69,38.77,30.58,20.39,20.07
290,49,88048.29999999999,6.795153,33.33,33.17,38.83,38.73,30.62,20.42,20.11
291,49,88048.29999999999,6.8262487,33.51,33.34,39.05,38.74,30.57,20.38,20.06
292,49,88048.3,6.7685762,33.32,33.12,39.41,38.69,30.64,20.43,20.12
293,49,88048.29999999999,6.7649653,33.21,33.13,38.55,38.51,30.65,20.44,20.13
294,49,88048.29999999999,6.8235622,33.47,33.34,39.0,38.43,30.63,20.42,20.12
295,49,88048.3,6.6661308,33.5,33.55,38.95,38.72,30.43,20.35,20.04
296,49,88048.29999999999,13.1119327,33.5,33.71,38.89,38.91,30.61,20.4,20.09
297,49,88048.3,6.9843381,33.55,33.87,38.92,38.56,30.46,20.36,20.07
298,49,88048.29999999999,6.7428157,33.6,34.05,38.96,38.87,30.52,20.36,20.06
299,49,88048.3,6.8944134,33.51,33.93,38.37,38.61,30.55,20.36,20.05
300,49,88048.29999999999,6.7056181,33.59,34.11,38.94,38.43,30.5,20.34,20.04
301,49,88048.3,6.8668216,33.63,34.32,38.95,38.23,30.49,20.34,20.04
302,49,88048.29999999999,6.7027426,33.56,34.14,38.4,38.21,30.56,20.36,20.05
303,49,88048.3,7.1918709,33.47,33.98,37.98,38.26,30.47,20.35,20.05
304,49,88048.3,6.8114563,33.57,34.14,38.41,38.32,30.45,20.34,20.05
305,49,88048.29999999999,6.8647335,33.62,34.32,38.95,38.41,30.38,20.32,20.04
306,49,88048.29999999999,6.7666704,33.48,34.09,39.43,38.21,30.46,20.35,20.07
307,49,88048.3,6.7219782,33.42,33.93,38.8,38.22,30.5,20.36,20.08
308,49,88048.3,6.6645669,33.62,34.12,39.03,38.14,30.43,20.34,20.06
309,49,88048.3,6.7268215,33.47,33.9,39.49,38.27,30.59,20.39,20.08
310,49,88048.3,6.7135025,33.34,33.73,38.65,38.27,30.54,20.38,20.08
311,49,88048.3,6.7641044,33.53,33.89,38.89,38.25,30.53,20.38,20.08
312,49,88048.3,6.7939886,33.62,34.11,39.03,38.4,30.43,20.33,20.05
313,49,88048.29999999999,6.7473447,33.52,33.95,38.37,38.26,30.45,20.35,20.07
314,49,88048.3,6.7529109,33.56,33.94,38.93,38.32,30.51,20.36,20.06
