Iteración,Turbinas agregadas,Energia producida [MW],Tiempo de cálculo [s],Ruido receptor 1 [dB],Ruido receptor 2 [dB],Ruido receptor 3 [dB],Ruido receptor 4 [dB],Ruido receptor 5 [dB],Ruido receptor 6 [dB],Ruido receptor 7 [dB]
316,40,71782.0,4.4001694,34.99,39.73,39.92,38.64,30.19,19.69,19.33
317,40,71781.99999999999,4.4835338,34.99,39.73,39.92,38.21,30.19,19.69,19.33
318,40,71782.0,4.4960413,34.8,39.7,38.93,39.06,30.19,19.69,19.3
319,40,71782.0,4.4853997,34.99,39.73,39.93,38.21,30.19,19.69,19.33
320,40,71782.0,4.4007797,34.82,39.07,39.91,38.68,30.18,19.69,19.33
321,40,71782.0,4.5445134,34.65,38.45,39.69,39.13,30.2,19.7,19.31
322,40,71782.0,4.4115284,34.81,39.07,39.89,38.67,30.1,19.66,19.27
323,40,71782.0,4.4551971,34.87,39.73,39.41,39.56,30.16,19.69,19.32
324,40,71782.0,4.5556876,35.0,39.7,39.95,38.64,30.19,19.69,19.33
325,40,71782.0,4.5337162,34.96,39.74,38.96,39.56,30.19,19.69,19.33
326,40,71782.0,4.4212929,34.99,39.73,39.92,38.64,30.19,19.69,19.33
327,40,71782.0,4.5767639,34.99,39.73,39.94,39.56,30.19,19.69,19.33
328,40,71782.0,4.5788583,34.98,39.73,39.92,38.66,30.16,19.67,19.3
329,40,71782.0,4.4392925,34.99,39.73,39.92,39.56,30.19,19.69,19.33
330,40,71782.0,4.4492344,35.03,39.17,39.95,38.64,30.19,19.69,19.33
331,40,71782.0,4.4970384,34.99,39.73,39.92,39.56,30.19,19.69,19.33
332,40,71782.0,4.533028,34.99,39.73,39.92,38.64,30.19,19.69,19.33
333,40,71782.0,4.5168875,34.99,39.73,39.92,39.56,30.19,19.69,19.33
334,40,71781.99999999999,4.4487754,34.99,39.73,39.92,38.64,30.19,19.69,19.33
335,40,71782.0,4.4169164,34.99,39.73,39.92,39.56,30.19,19.69,19.33
336,40,71782.0,4.415582,34.99,39.73,39.92,38.64,30.19,19.69,19.33
337,40,71781.99999999999,4.4714041,34.99,39.73,39.94,39.56,30.19,19.69,19.33
338,40,71782.0,4.4469128,34.99,39.73,39.92,38.64,30.19,19.69,19.33
339,40,71781.99999999999,4.4788127,34.99,39.73,39.92,38.21,30.19,19.69,19.33
340,40,71782.0,4.4872591,34.8,39.7,38.93,39.06,30.18,19.68,19.32
341,40,71782.0,4.5264497,34.99,39.73,39.92,38.21,30.19,19.69,19.33
342,40,71782.0,4.5107814,34.8,39.7,38.93,38.67,30.16,19.68,19.32
343,40,71782.0,4.3957041,34.98,39.73,39.92,39.56,30.19,19.69,19.33
344,40,71782.0,4.5948812,34.99,39.73,39.92,38.64,30.19,19.69,19.33
345,40,71782.0,4.5710453,34.99,39.74,39.0,39.56,30.19,19.69,19.33
346,40,71782.0,4.6084565,34.99,39.73,39.92,38.64,30.19,19.69,19.33
347,40,71782.0,4.4774562,34.99,39.73,39.92,39.56,30.19,19.69,19.33
348,40,71782.0,4.4630957,35.01,39.18,39.0,38.64,30.19,19.69,19.33
349,40,71782.0,4.5094046,34.89,39.76,38.45,39.56,30.19,19.69,19.33
350,40,71782.0,4.4688404,34.88,39.75,38.45,38.64,30.19,19.69,19.33
351,40,71782.0,4.5290107,34.92,39.24,38.46,39.56,30.19,19.69,19.33
352,40,71782.0,4.6163515,34.88,39.79,38.42,38.64,30.19,19.69,19.33
353,40,71782.0,4.4406406,34.92,39.24,38.44,38.21,30.19,19.69,19.33
354,40,71782.0,4.5718205,34.9,39.79,38.47,37.83,30.05,19.66,19.3
355,40,71782.0,4.4819171,34.83,39.13,38.92,38.25,30.13,19.68,19.31
356,40,71781.99999999999,4.4711757,34.55,39.97,38.04,38.66,30.13,19.68,19.32
357,40,71782.0,4.4774413,34.86,39.72,38.41,39.57,30.16,19.69,19.32
358,40,71782.0,4.4356029,34.91,39.24,38.43,38.64,30.19,19.69,19.33
359,40,71782.0,4.886212,34.89,39.79,38.43,38.21,30.19,19.69,19.33
360,40,71782.0,4.7428753,34.84,39.13,38.94,38.66,30.15,19.67,19.3
361,40,71782.0,4.7360291,35.03,38.5,39.92,39.13,30.25,19.7,19.3
362,40,71782.0,5.2046534,35.02,39.1,39.94,38.68,30.3,19.71,19.29
363,40,71782.0,4.5317243,34.82,38.47,39.88,39.15,30.33,19.73,19.3
364,40,71782.0,4.6727106,35.01,39.1,39.92,38.69,30.24,19.69,19.29
365,40,71781.99999999999,4.507477,34.83,38.47,39.89,39.15,30.33,19.73,19.3
366,40,71782.0,4.485643,35.02,39.1,39.95,38.68,30.23,19.7,19.28
367,40,71782.00000000001,4.4363343,34.98,39.73,39.92,38.23,30.18,19.68,19.29
368,40,71782.0,4.4650466,34.78,39.71,38.9,39.08,30.13,19.66,19.26
369,40,71782.0,4.4591055,35.02,39.17,39.93,38.22,30.15,19.67,19.29
370,40,71782.0,4.431023,34.79,39.7,38.91,38.67,30.11,19.67,19.3
371,40,71782.0,4.4544346,34.98,39.73,39.92,39.56,30.16,19.69,19.32
372,40,71781.99999999999,4.4854457,34.99,39.73,39.92,38.65,30.19,19.69,19.33
373,40,71782.0,4.4084514,35.01,39.73,39.95,39.56,30.19,19.69,19.33
374,40,71782.0,4.6631744,34.99,39.73,39.92,38.64,30.19,19.69,19.33
375,40,71782.0,4.4353229,34.99,39.73,39.92,38.21,30.19,19.69,19.33
376,40,71782.0,4.4576473,34.83,39.07,39.92,38.71,29.98,19.63,19.28
377,40,71782.0,4.465311,34.66,38.45,39.69,39.15,30.15,19.68,19.3
378,40,71782.0,4.3787167,34.63,39.07,38.82,38.66,30.16,19.69,19.32
379,40,71781.99999999999,4.3904724,34.66,38.45,39.71,39.13,30.15,19.68,19.3
380,40,71782.0,4.3503043,34.82,39.07,39.91,38.67,30.23,19.7,19.31
381,40,71782.0,4.4475434,34.65,38.45,39.69,39.13,30.26,19.71,19.31
382,40,71782.0,4.3947345,34.82,39.07,39.91,38.68,30.22,19.7,19.31
383,40,71782.0,4.4473634,34.65,38.45,39.69,39.14,30.26,19.71,19.3
384,40,71782.0,4.3903155,34.81,39.07,39.91,38.69,30.22,19.7,19.31
385,40,71781.99999999999,4.3487371,34.65,38.45,39.69,39.14,30.26,19.71,19.3
386,40,71782.0,4.4655386,34.81,39.07,39.89,38.67,30.22,19.7,19.31
387,40,71782.0,4.4831534,34.65,38.45,39.69,39.15,30.22,19.7,19.32
388,40,71782.0,4.4099968,34.81,39.09,39.91,38.66,30.22,19.69,19.31
389,40,71782.0,4.3791983,34.86,39.73,39.41,39.57,30.17,19.69,19.32
390,40,71782.0,4.3152195,35.01,39.17,39.92,38.64,30.19,19.69,19.33
391,40,71781.99999999999,4.5147545,34.99,39.73,39.92,39.56,30.19,19.69,19.34
392,40,71782.0,4.4813207,34.99,39.73,39.92,38.64,30.19,19.69,19.34
393,40,71781.99999999999,4.473642,35.0,39.73,39.94,39.56,30.19,19.69,19.34
394,40,71782.0,4.4680077,34.99,39.73,39.92,38.64,30.19,19.69,19.33
395,40,71782.0,4.4416331,34.97,39.74,38.96,39.56,30.19,19.69,19.33
396,40,71782.0,4.415964,34.94,39.21,38.49,38.64,30.19,19.69,19.33
397,40,71782.0,4.3859188,34.98,39.74,38.97,38.21,30.19,19.69,19.33
398,40,71782.0,4.448516,35.04,39.08,39.99,38.69,30.17,19.67,19.29
399,40,71782.0,4.4689341,34.97,39.74,38.98,39.56,30.19,19.69,19.33
400,40,71782.0,4.4255019,35.02,39.17,39.93,38.64,30.19,19.69,19.33
401,40,71782.0,4.4786245,34.99,39.73,39.93,39.56,30.19,19.69,19.33
402,40,71782.0,4.448598,35.0,39.73,39.93,38.64,30.19,19.69,19.33
403,40,71782.0,4.4755341,34.99,39.73,39.92,39.56,30.19,19.69,19.33
404,40,71782.0,4.5098605,35.0,39.73,39.94,38.65,30.19,19.69,19.33
405,40,71781.99999999999,4.4515553,34.81,39.07,39.9,39.15,29.98,19.64,19.29
406,40,71781.99999999999,4.4604658,34.88,39.73,39.44,38.66,30.19,19.69,19.33
407,40,71782.0,4.4894843,35.02,39.17,39.93,38.23,30.14,19.66,19.3
408,40,71782.0,4.4702987,34.8,39.7,38.93,39.06,30.15,19.68,19.31
409,40,71782.0,4.5703899,35.03,39.17,39.93,38.21,30.17,19.68,19.32
410,40,71782.0,4.450701,34.81,39.7,38.94,39.05,30.19,19.69,19.33
411,40,71782.0,4.4398427,35.0,39.73,39.94,38.23,30.18,19.68,19.31
412,40,71782.0,4.5166118,34.83,39.07,39.92,38.69,30.15,19.67,19.3
413,40,71782.0,4.443433,34.89,39.73,39.45,39.57,30.19,19.69,19.33
414,40,71782.0,4.4183058,35.04,39.17,39.96,38.64,30.19,19.69,19.33
415,40,71782.0,4.4773667,35.01,39.73,39.95,39.56,30.19,19.69,19.33
416,40,71782.0,4.4989735,35.05,39.18,39.96,38.65,30.18,19.68,19.32
417,40,71782.0,4.4655301,35.01,39.73,39.96,39.56,30.19,19.69,19.33
418,40,71782.0,4.4488723,35.05,39.17,39.96,38.64,30.19,19.69,19.33
419,40,71781.99999999999,4.4250831,34.85,39.76,39.92,38.21,30.19,19.69,19.33
420,40,71782.0,4.4601141,35.0,39.39,39.01,37.84,30.17,19.67,19.27
421,40,71782.00000000001,4.586197,35.06,38.54,39.98,38.24,30.31,19.72,19.3
422,40,71781.99999999999,4.41964,34.82,39.27,38.99,38.7,30.25,19.7,19.29
423,40,71782.0,4.4138053,34.99,39.57,39.95,39.58,30.31,19.72,19.31
424,40,71782.0,4.3669643,35.0,39.59,39.96,38.66,30.18,19.68,19.3
425,40,71782.0,4.4673873,35.0,39.61,39.96,39.56,30.19,19.69,19.33
426,40,71782.0,4.8321941,35.0,39.61,39.95,38.64,30.19,19.69,19.33
427,40,71781.99999999999,4.4691236,35.0,39.61,39.96,38.21,30.19,19.69,19.33
428,40,71781.99999999999,4.3769005,34.76,39.89,38.94,38.68,30.17,19.67,19.29
429,40,71781.99999999999,4.4772786,34.98,39.61,39.93,39.56,30.19,19.69,19.33
430,40,71782.0,4.7809115,35.01,39.03,39.93,38.67,30.12,19.66,19.3
431,40,71782.0,4.6409244,34.82,38.41,39.89,39.13,30.17,19.69,19.3
432,40,71782.0,4.7200138,34.94,38.49,39.48,38.67,30.2,19.69,19.31
433,40,71781.99999999999,4.6343117,35.0,39.03,39.92,39.57,30.19,19.69,19.33
434,40,71782.0,4.7090586,34.97,39.6,39.92,38.64,30.19,19.69,19.33
435,40,71782.0,4.589811,35.02,39.03,39.95,39.56,30.19,19.69,19.33
436,40,71782.0,4.5927515,34.97,39.6,39.91,38.64,30.19,19.69,19.33
437,40,71782.0,4.9475666,34.99,39.06,38.97,39.57,30.2,19.69,19.33
438,40,71781.99999999999,5.4166292,34.97,39.6,39.92,38.64,30.19,19.69,19.33
439,40,71782.0,4.6005435,34.63,39.05,39.83,39.58,30.14,19.68,19.32
440,40,71781.99999999999,4.5248491,34.64,38.42,39.61,39.6,30.17,19.69,19.3
441,40,71782.0,4.4527222,34.8,39.02,39.87,39.11,30.16,19.69,19.33
442,40,71782.0,4.474803,35.04,38.41,39.96,39.6,30.17,19.7,19.31
443,40,71782.0,4.3994974,35.0,39.02,39.92,39.12,30.16,19.69,19.33
444,40,71782.0,4.4982736,34.83,38.41,39.9,39.61,30.16,19.69,19.31
445,40,71782.0,4.6971328,35.0,39.02,39.92,39.11,30.16,19.69,19.33
446,40,71781.99999999999,4.7359823,34.83,38.4,39.9,39.61,30.18,19.7,19.31
447,40,71782.0,4.7051926,34.8,39.03,38.95,39.12,30.12,19.68,19.32
448,40,71781.99999999999,4.6115028,34.84,38.41,39.9,39.61,30.18,19.7,19.31
449,40,71782.0,4.6911457,34.89,39.02,39.42,39.13,30.24,19.69,19.29
450,40,71782.0,5.2707902,34.99,39.61,39.95,38.67,30.13,19.67,19.3
451,40,71782.0,4.7479865,34.96,39.61,38.97,38.21,30.16,19.68,19.32
452,40,71782.0,4.9008611,35.03,38.95,39.99,38.68,30.16,19.68,19.31
453,40,71782.0,5.0219388,34.83,38.33,39.94,39.14,30.13,19.68,19.31
454,40,71782.0,4.7167795,34.88,38.95,39.45,38.66,30.13,19.68,19.32
455,40,71781.99999999999,4.7826132,34.82,38.33,39.93,39.58,30.13,19.68,19.32
456,40,71781.99999999999,4.9044567,34.77,38.95,38.96,38.68,30.15,19.67,19.29
457,40,71782.0,4.6183116,34.83,39.89,39.43,38.21,30.19,19.69,19.33
458,40,71782.0,4.5747395,34.71,38.92,39.35,38.69,30.08,19.66,19.3
459,40,71782.0,4.8362168,34.53,39.75,39.68,39.65,30.16,19.68,19.29
460,40,71782.0,4.6012597,34.75,39.51,39.88,38.67,30.17,19.69,19.32
461,40,71782.0,4.8774403,34.96,39.58,39.92,39.56,30.2,19.69,19.34
462,40,71782.0,4.9430096,34.96,39.6,39.91,38.64,30.19,19.69,19.33
463,40,71782.0,4.4153827,34.97,39.6,39.92,38.21,30.19,19.69,19.33
464,40,71781.99999999999,4.3806448,35.01,39.03,39.94,39.02,30.19,19.69,19.33
465,40,71782.0,4.4528675,34.82,38.41,39.88,39.12,30.17,19.69,19.31
466,40,71781.99999999999,4.3797552,34.56,39.17,38.9,39.6,30.01,19.65,19.3
467,40,71775.7,4.5715263,34.79,38.28,39.87,38.65,30.11,19.65,19.28
468,40,71782.0,4.441592,34.98,38.85,39.92,39.59,30.16,19.69,19.33
469,40,71775.69999999998,4.4093081,34.69,39.7,39.87,38.66,30.14,19.65,19.28
470,40,71782.0,4.4475433,34.98,38.85,39.92,39.58,30.17,19.69,19.34
471,40,71781.99999999999,4.3461449,34.95,39.48,38.99,39.11,30.2,19.7,19.34
472,40,71782.0,4.4549096,35.02,38.89,39.98,38.66,30.12,19.67,19.33
473,40,71782.0,4.4825197,34.83,38.26,39.91,39.12,30.21,19.7,19.32
474,40,71782.0,4.4959095,35.0,38.89,39.95,38.66,30.24,19.7,19.3
475,40,71782.0,4.5152165,34.71,39.73,39.88,39.13,30.32,19.73,19.32
476,40,71782.0,4.5109281,34.85,39.48,39.44,38.67,30.15,19.68,19.3
477,40,71782.0,4.4401627,34.96,39.5,39.92,38.21,30.16,19.68,19.33
478,40,71782.0,4.508841,34.77,39.49,38.93,39.06,30.17,19.68,19.32
479,40,71782.0,4.4217693,34.68,39.83,38.08,38.22,30.19,19.69,19.33
480,40,71782.0,4.3904032,34.78,38.85,38.9,38.68,30.2,19.7,19.34
481,40,71782.0,4.4263716,34.67,39.7,38.9,39.12,30.19,19.7,19.32
482,40,71775.7,4.3592849,34.71,38.51,38.95,38.65,30.2,19.7,19.35
483,40,71782.0,4.4790803,34.92,39.77,39.91,38.21,30.19,19.69,19.34
484,40,71775.7,4.430346,34.52,38.55,38.88,38.68,30.11,19.67,19.3
485,40,71782.0,4.4136256,34.91,39.77,39.91,39.56,30.2,19.7,19.35
486,40,71782.0,4.4290734,34.95,39.49,39.91,38.64,30.19,19.69,19.34
487,40,71782.0,4.435961,35.0,38.91,39.94,39.56,30.19,19.69,19.34
488,40,71781.99999999999,4.3045747,34.7,39.74,39.87,39.59,30.21,19.7,19.32
489,40,71782.0,4.4216792,34.85,39.5,39.43,39.1,30.19,19.69,19.33
490,40,71782.0,4.4961714,35.0,38.91,39.94,38.67,30.04,19.64,19.28
491,40,71782.0,4.5065883,34.95,39.49,39.91,39.56,30.19,19.69,19.34
492,40,71782.0,4.4741534,34.95,39.49,39.91,38.64,30.19,19.69,19.34
493,40,71782.0,4.4642359,34.99,38.9,39.92,38.2,30.19,19.69,19.34
494,40,71782.0,4.4144715,34.7,39.74,39.87,38.66,30.2,19.7,19.32
495,40,71782.0,4.4969984,34.83,39.5,39.4,38.21,30.18,19.68,19.33
496,40,71782.0,4.4563601,34.6,39.8,38.5,39.07,30.14,19.68,19.32
497,40,71782.0,4.5931052,34.92,39.5,38.95,38.2,30.19,19.69,19.34
498,40,71782.0,4.4899631,35.0,38.83,39.97,38.69,30.01,19.65,19.3
499,40,71782.0,4.4395884,34.79,38.21,39.92,39.13,30.18,19.69,19.32
500,40,71782.0,4.4471352,34.53,39.01,38.91,39.6,30.22,19.7,19.32
501,40,71775.7,4.5262938,34.76,38.11,39.91,38.65,30.21,19.68,19.31
502,40,71782.0,4.4129623,34.95,38.71,39.94,39.59,30.23,19.71,19.33
503,40,71782.0,4.4817633,34.78,38.07,39.92,39.6,30.14,19.69,19.33
504,40,71782.0,4.4911086,34.96,38.69,39.95,38.65,30.17,19.7,19.35
505,40,71782.0,4.3883622,34.92,39.35,39.91,39.56,30.2,19.71,19.36
506,40,71782.0,4.3712335,34.93,39.37,39.91,38.64,30.2,19.7,19.36
507,40,71782.0,4.4406559,34.93,39.4,39.91,38.2,30.19,19.7,19.35
508,40,71781.99999999999,4.3907266,34.93,39.4,39.91,39.03,30.2,19.71,19.36
509,40,71782.0,4.4438583,34.96,38.79,39.91,38.2,30.2,19.7,19.36
510,40,71782.0,4.4589271,34.8,38.17,39.91,38.7,30.16,19.69,19.34
511,40,71782.0,4.3989212,34.51,38.98,38.87,39.62,30.03,19.66,19.33
512,40,71782.0,4.4471894,34.9,39.37,38.96,38.65,30.2,19.7,19.36
513,40,71782.0,4.3707322,34.95,38.79,39.91,39.56,30.2,19.7,19.36
514,40,71782.0,4.4672421,34.93,39.4,39.91,38.65,30.16,19.69,19.34
515,40,71781.99999999999,4.5209341,34.94,38.8,38.95,38.22,30.2,19.7,19.36
516,40,71782.0,4.4293836,34.99,38.17,39.95,38.65,30.16,19.7,19.35
517,40,71782.0,4.4891454,34.95,38.79,39.91,39.56,30.2,19.7,19.36
518,40,71782.0,4.4693811,34.93,39.4,39.91,38.64,30.2,19.7,19.36
519,40,71782.0,4.3696152,34.93,38.8,38.94,39.56,30.2,19.7,19.36
520,40,71782.0,4.5159802,34.89,39.66,39.93,39.59,30.21,19.71,19.34
521,40,71782.0,4.551519,34.94,39.4,39.93,39.11,30.17,19.7,19.35
522,40,71782.0,4.5610754,34.7,40.0,39.91,38.66,30.19,19.7,19.35
523,40,71782.0,4.5576626,34.69,39.99,39.85,39.56,30.2,19.71,19.36
524,40,71782.0,4.4517278,34.93,39.37,39.92,38.64,30.2,19.7,19.36
525,40,71782.0,4.4611026,34.93,39.4,39.91,39.56,30.2,19.7,19.36
526,40,71782.0,4.4709552,34.96,38.79,39.91,38.64,30.2,19.7,19.36
527,40,71782.0,4.4331141,34.94,39.39,39.94,38.22,30.2,19.71,19.36
528,40,71782.0,4.4595719,34.74,39.39,38.91,38.67,30.11,19.67,19.33
529,40,71782.0,4.4438495,34.95,38.78,39.91,39.56,30.2,19.71,19.37
530,40,71781.99999999999,4.462501,34.93,39.4,39.91,38.64,30.2,19.7,19.36
531,40,71782.0,4.4127263,34.96,38.79,39.91,39.56,30.2,19.7,19.36
532,40,71782.0,4.4327001,34.93,39.4,39.91,38.64,30.2,19.7,19.36
533,40,71782.0,4.4059418,34.93,39.4,39.91,38.2,30.2,19.7,19.36
534,40,71782.0,4.3995716,34.7,39.99,39.89,39.06,30.18,19.69,19.32
535,40,71782.0,4.4895239,34.93,39.4,39.91,38.21,30.19,19.7,19.35
536,40,71782.0,4.5706117,34.69,39.99,39.88,39.06,30.13,19.68,19.32
537,40,71782.0,4.5463357,34.92,39.39,39.9,38.2,30.2,19.71,19.36
538,40,71782.0,4.4014325,34.67,39.98,39.86,38.67,30.08,19.68,19.34
539,40,71782.0,4.4553654,34.78,40.0,39.41,39.56,30.2,19.71,19.37
540,40,71782.0,4.4124768,34.88,39.98,39.9,38.64,30.2,19.71,19.37
541,40,71782.0,5.0988904,34.9,40.0,39.92,39.56,30.19,19.7,19.36
542,40,71782.0,4.441237,34.78,39.36,39.94,38.67,30.12,19.67,19.31
543,40,71782.0,4.4865604,34.93,38.8,38.95,39.56,30.19,19.7,19.36
544,40,71782.00000000001,4.4215676,34.89,39.66,39.93,39.61,30.19,19.7,19.33
545,40,71775.7,4.4393149,34.7,38.48,39.88,38.63,30.19,19.7,19.36
546,40,71782.0,4.4589089,34.93,39.4,39.91,39.56,30.15,19.68,19.34
547,40,71781.99999999999,4.5576304,34.96,38.79,39.91,38.64,30.2,19.7,19.36
548,40,71782.0,4.5940328,34.93,39.4,39.92,39.57,30.2,19.7,19.36
549,40,71782.0,4.5553587,34.93,39.4,39.91,38.64,30.2,19.7,19.36
550,40,71782.0,4.4944009,34.96,38.79,39.91,39.56,30.2,19.7,19.36
551,40,71782.0,4.4341493,34.92,39.4,39.91,38.64,30.2,19.7,19.36
552,40,71782.0,4.399105,34.95,38.8,38.98,39.57,30.2,19.71,19.36
553,40,71782.0,4.5185831,34.92,39.4,39.91,38.64,30.2,19.7,19.36
554,40,71782.0,4.7759193,34.94,38.8,38.95,39.56,30.2,19.7,19.36
555,40,71782.0,4.5005996,34.75,39.42,39.86,38.64,30.2,19.7,19.36
556,40,71782.0,4.6686996,34.96,38.79,39.92,39.56,30.2,19.7,19.36
557,40,71782.0,4.6495073,34.93,39.4,39.91,38.64,30.2,19.7,19.36
558,40,71782.0,4.6039783,34.96,38.79,39.91,39.56,30.2,19.7,19.36
559,40,71782.0,4.6503006,34.93,39.4,39.91,38.64,30.2,19.7,19.36
560,40,71781.99999999999,4.4662887,34.92,39.4,39.91,39.56,30.2,19.7,19.36
561,40,71782.0,4.5695061,34.93,39.4,39.91,38.65,30.2,19.71,19.36
562,40,71782.0,4.3837587,34.97,38.79,39.94,39.57,30.2,19.71,19.36
563,40,71782.0,4.3624203,34.95,39.4,39.95,38.64,30.2,19.7,19.36
564,40,71782.0,4.4448961,34.97,38.79,39.93,39.56,30.2,19.7,19.36
565,40,71782.0,5.2033622,34.92,39.4,39.91,38.64,30.2,19.7,19.36
566,40,71782.0,5.9665494,34.96,38.79,39.91,39.56,30.2,19.7,19.36
567,40,71781.99999999999,4.7049272,34.93,39.4,39.91,38.64,30.2,19.7,19.36
568,40,71782.0,4.628042,34.96,38.79,39.91,39.56,30.2,19.7,19.36
569,40,71781.99999999999,4.6127785,34.92,39.4,39.91,38.64,30.2,19.7,19.36
570,40,71782.0,4.5887283,34.97,38.79,39.93,38.2,30.2,19.7,19.36
571,40,71782.0,4.4944384,34.81,38.17,39.91,38.68,30.15,19.68,19.33
572,40,71782.0,4.515397,34.96,38.79,39.91,38.2,30.2,19.7,19.36
573,40,71781.99999999999,4.4041056,34.78,38.17,39.89,38.67,30.21,19.71,19.34
574,40,71782.0,4.4359359,34.96,38.79,39.91,38.21,30.16,19.69,19.35
575,40,71782.0,4.3910133,34.79,38.17,39.89,38.68,30.09,19.68,19.32
576,40,71782.0,4.6342146,34.84,38.79,39.4,38.2,30.17,19.7,19.35
577,40,71782.0,4.6495329,34.56,39.71,38.46,39.04,30.19,19.7,19.36
578,40,71782.0,4.5926927,34.94,38.8,38.96,38.22,30.19,19.7,19.35
579,40,71782.0,4.7256748,35.0,38.17,39.97,38.67,30.21,19.71,19.34
580,40,71782.0,4.4674805,34.97,38.77,39.97,39.57,30.2,19.71,19.36
581,40,71782.0,4.5609478,34.93,39.4,39.91,38.64,30.2,19.7,19.36
582,40,71782.0,4.5023228,34.93,39.4,39.91,38.2,30.2,19.7,19.36
583,40,71781.99999999999,4.4387639,34.75,39.42,38.92,39.06,30.18,19.7,19.34
584,40,71782.0,4.4630289,34.93,39.4,39.91,38.2,30.2,19.7,19.36
585,40,71782.0,4.3501151,34.74,39.41,38.91,39.05,30.1,19.69,19.34
586,40,71782.0,4.4632959,34.89,40.0,39.9,38.22,30.17,19.7,19.36
587,40,71782.0,4.4917562,34.9,39.99,39.92,37.8,30.19,19.7,19.35
588,40,71782.0,4.4949617,34.73,39.29,39.91,38.27,30.21,19.71,19.34
589,40,71782.00000000001,4.3533493,34.48,39.95,38.89,38.68,30.15,19.69,19.32
590,40,71782.0,4.5172373,34.85,39.97,38.93,39.57,30.2,19.7,19.34
591,40,71782.0,4.4417862,34.88,39.97,39.9,38.64,30.2,19.71,19.37
592,40,71782.0,4.3993091,34.68,39.65,38.88,39.11,30.11,19.69,19.34
593,40,71782.0,4.4630828,34.88,39.97,39.9,38.67,30.17,19.69,19.33
594,40,71782.0,4.5899012,34.9,40.0,39.92,39.56,30.19,19.7,19.36
595,40,71782.0,4.4169377,34.92,39.37,39.91,38.64,30.2,19.7,19.36
596,40,71781.99999999999,4.4935887,34.96,38.79,39.91,39.56,30.2,19.7,19.36
597,40,71782.0,4.6352269,34.93,39.4,39.91,38.64,30.2,19.7,19.36
598,40,71781.99999999999,4.5171006,34.93,39.4,39.91,38.2,30.2,19.7,19.36
599,40,71781.99999999999,4.5736544,34.69,40.0,39.89,39.05,30.19,19.7,19.35
600,40,71782.0,4.5189521,34.71,39.39,39.84,39.96,30.21,19.71,19.37
601,40,71781.99999999999,4.6042924,34.97,38.78,39.93,39.01,30.21,19.71,19.37
602,40,71782.0,4.5158338,34.93,39.4,39.91,38.49,30.2,19.71,19.36
603,40,71782.0,4.3966708,34.96,38.79,39.91,39.35,30.21,19.71,19.37
604,40,71782.0,4.542543,34.93,39.4,39.91,38.49,30.2,19.71,19.36
605,40,71782.0,4.5282387,34.8,38.82,39.89,39.37,30.21,19.71,19.36
606,40,71782.0,4.4957802,34.93,39.4,39.91,38.49,30.2,19.71,19.36
607,40,71782.0,4.3591565,34.95,39.4,39.94,39.35,30.16,19.69,19.35
608,40,71782.0,4.5438587,34.93,39.4,39.91,38.49,30.2,19.71,19.36
609,40,71782.0,4.5929463,34.93,39.4,39.91,39.35,30.1,19.68,19.34
610,40,71782.0,4.596072,34.93,39.4,39.91,38.49,30.2,19.71,19.36
611,40,71781.99999999999,4.571991,34.97,38.79,39.93,39.35,30.2,19.71,19.36
612,40,71782.0,4.6600638,34.94,39.4,39.92,38.49,30.2,19.71,19.36
613,40,71782.0,4.8273028,34.99,38.8,39.95,38.03,30.19,19.7,19.35
614,40,71782.0,4.6683235,34.7,39.66,39.89,38.52,30.19,19.7,19.33
615,40,71782.0,4.6274479,34.92,40.0,39.94,39.35,30.21,19.71,19.37
616,40,71782.0,4.5344354,34.9,39.98,39.92,38.49,30.21,19.71,19.37
617,40,71782.0,4.6164474,34.89,39.99,38.98,38.05,30.21,19.72,19.38
618,40,71782.0,4.9493902,34.72,39.29,38.99,38.54,30.13,19.69,19.35
619,40,71781.99999999999,4.6492534,34.89,39.99,38.98,37.84,30.19,19.7,19.35
620,40,71781.99999999999,4.6924501,34.81,39.28,39.45,38.26,30.16,19.69,19.33
621,40,71782.0,4.6404147,34.56,39.94,38.5,38.71,30.27,19.73,19.33
622,40,71782.0,4.5611676,34.78,39.23,39.43,39.16,30.31,19.75,19.36
623,40,71782.0,4.7948453,34.89,39.93,39.93,38.69,30.08,19.69,19.34
624,40,71782.0,4.5512023,34.88,39.95,39.9,39.57,30.18,19.72,19.37
625,40,71782.0,4.4774276,34.92,39.33,39.91,38.64,30.21,19.71,19.38
626,40,71782.0,4.8044444,34.89,40.0,39.9,39.56,30.2,19.71,19.37
627,40,71782.0,4.4707788,34.9,39.99,39.92,38.66,30.18,19.71,19.36
628,40,71782.0,4.4594463,34.91,40.0,39.93,39.57,30.21,19.72,19.37
629,40,71782.0,4.4467139,34.93,39.39,39.92,38.64,30.2,19.71,19.37
630,40,71782.0,4.6234122,34.92,39.39,39.91,39.56,30.2,19.71,19.37
631,40,71782.0,4.3377898,34.96,38.79,39.93,38.64,30.2,19.71,19.36
632,40,71782.0,4.4524474,34.69,39.72,38.88,39.57,30.2,19.7,19.35
633,40,71782.0,4.3563267,34.96,38.79,39.91,38.64,30.2,19.7,19.36
634,40,71782.0,4.5176867,34.94,39.4,39.93,39.56,30.2,19.7,19.36
