Iteración,Turbinas agregadas,Energia producida [MW],Tiempo de cálculo [s],Ruido receptor 1 [dB],Ruido receptor 2 [dB],Ruido receptor 3 [dB],Ruido receptor 4 [dB],Ruido receptor 5 [dB],Ruido receptor 6 [dB],Ruido receptor 7 [dB]
1,49,89085.0,1.4365887,29.29,31.31,31.27,39.95,37.13,30.47,32.97
2,39,71326.0,14.694838,29.5,30.76,31.91,39.51,37.06,30.49,33.25
3,39,71331.0,7.1508617,29.67,30.96,32.1,39.99,37.27,30.62,33.32
4,39,71331.0,6.9438869,29.76,31.08,32.2,39.44,37.57,30.63,33.53
5,39,71331.0,7.0089168,29.86,31.23,32.29,39.23,37.91,30.56,33.79
6,39,71798.0,7.0801999,29.99,31.39,32.43,38.71,38.27,30.59,33.86
7,39,71798.0,7.0492104,30.1,31.58,32.54,38.36,38.69,30.7,33.71
8,39,72265.0,7.0273199,30.28,31.64,32.79,38.0,38.19,30.62,34.02
9,39,72265.0,6.9916122,30.34,31.66,32.88,37.92,38.64,30.66,34.08
10,39,72265.0,6.9708373,30.31,31.7,32.85,38.19,38.33,30.63,34.06
11,39,72265.0,7.4008703,30.45,31.7,33.06,37.93,38.8,30.67,34.06
12,39,72265.0,7.0039683,30.51,31.76,33.17,37.64,38.32,30.64,34.15
13,39,72265.0,7.8853267,30.62,31.78,33.32,37.63,38.79,30.71,33.95
14,39,72265.0,6.9386318,30.71,31.81,33.47,37.34,38.31,30.63,34.14
15,39,72265.0,7.7264972,30.78,31.87,33.52,37.5,38.57,30.78,34.06
16,39,72265.0,7.0002153,30.85,31.88,33.62,37.26,38.44,30.76,33.95
17,39,72265.0,7.0198506,30.97,31.95,33.77,37.28,38.05,30.63,34.15
18,39,72265.0,7.1160027,31.05,31.88,33.93,37.11,37.89,30.61,34.18
19,39,72265.0,7.1142377,31.15,31.98,33.99,37.37,38.33,30.65,34.25
20,39,72265.0,9.1673321,31.15,31.89,34.09,37.28,38.8,30.69,34.32
21,39,72265.0,7.1363608,31.24,32.0,34.17,37.54,38.77,30.67,34.37
22,39,72265.0,8.0048644,31.27,31.99,34.22,37.84,38.27,30.65,34.42
23,39,72265.0,7.2215809,31.28,32.03,34.18,37.47,38.76,30.69,34.52
24,39,72265.0,7.2222177,31.25,32.07,34.15,37.52,38.26,30.66,34.59
25,39,72265.0,8.4829501,31.29,32.04,34.2,37.74,38.65,30.7,34.7
26,39,72265.0,7.0847372,31.27,32.02,34.16,37.45,39.17,30.74,34.82
27,39,72265.0,8.3470208,31.28,31.94,34.26,37.16,38.63,30.71,34.92
28,39,72265.0,7.3189957,31.3,32.02,34.22,37.01,38.14,30.68,35.03
29,39,72265.0,8.2183683,31.29,32.02,34.19,36.84,38.56,30.79,34.86
30,39,72265.0,7.1122828,31.25,31.92,34.21,37.07,38.02,30.69,35.17
31,39,72265.0,7.8711015,31.29,32.03,34.19,37.3,38.33,30.84,35.11
32,39,72265.0,7.0268424,31.31,32.03,34.22,37.57,38.75,30.77,35.52
33,39,72265.0,7.1665372,31.29,31.97,34.25,37.36,38.25,30.74,35.69
34,39,72265.0,7.7832625,31.31,32.04,34.22,37.39,38.75,30.86,35.84
35,39,72265.0,7.1170582,31.16,31.97,34.09,37.6,38.28,30.77,36.04
36,39,72265.0,7.2087883,31.3,32.04,34.22,37.32,38.77,30.81,36.32
37,39,72265.0,7.6487746,31.29,31.96,34.27,37.07,38.26,30.78,36.34
38,39,72265.0,7.1288054,31.31,32.06,34.21,37.36,38.54,30.8,36.35
39,39,72265.0,7.1599802,31.3,32.03,34.28,37.14,38.06,30.77,36.34
40,39,72265.0,7.8359077,31.33,32.05,34.26,36.88,38.53,30.79,36.34
41,39,72265.0,7.0487082,31.3,32.06,34.24,36.84,38.05,30.76,36.33
42,39,72265.0,7.2616799,31.29,32.07,34.16,36.85,37.73,30.85,36.09
43,39,72265.0,7.666572,31.35,32.08,34.28,36.7,38.14,30.82,36.06
44,39,72265.0,8.1452626,31.3,31.95,34.3,36.91,38.35,30.74,35.95
45,39,72265.0,7.1303757,31.32,32.03,34.31,36.88,37.96,30.78,36.25
46,39,72265.0,7.1602523,31.29,32.03,34.22,36.81,38.22,30.88,35.92
47,39,72265.0,7.1547787,31.29,32.02,34.24,36.74,37.69,30.75,36.33
48,39,72265.0,7.7063524,31.34,32.05,34.27,36.96,38.14,30.78,36.34
49,39,72265.0,7.1261602,31.33,31.98,34.35,36.98,37.77,30.76,36.33
50,39,72265.0,7.7382226,31.33,32.07,34.25,37.12,38.21,30.79,36.34
51,39,72265.0,6.9211098,31.32,32.03,34.26,36.78,38.69,30.8,36.11
52,39,72265.0,7.045052,31.35,32.08,34.29,36.68,38.2,30.78,36.34
53,39,72265.0,7.0115569,31.33,31.96,34.34,36.68,37.76,30.76,36.33
54,39,72265.0,6.8059102,31.34,32.06,34.27,36.91,38.01,30.78,36.33
55,39,72265.0,6.8525912,31.34,32.06,34.29,36.63,38.54,30.91,35.88
56,39,72265.0,7.1085755,31.35,32.07,34.29,36.76,38.13,30.9,36.09
57,39,72265.0,7.0110305,31.34,32.07,34.29,36.46,38.48,30.97,36.3
58,39,72265.0,7.1999678,31.29,32.08,34.22,36.56,38.03,30.86,36.31
59,39,72265.0,7.1455215,31.34,32.06,34.28,36.33,38.56,31.0,35.86
60,39,72265.0,7.1954347,31.18,32.04,34.03,36.35,38.03,30.86,36.31
61,39,72265.0,6.8437792,31.06,32.05,33.85,36.67,37.62,30.76,36.33
62,39,72265.0,7.3885812,31.21,32.02,34.1,36.71,38.03,30.78,36.33
63,39,72265.0,7.8567309,31.1,32.06,33.92,36.56,37.61,30.76,36.33
64,39,72265.0,6.7319018,31.22,32.05,34.1,36.76,38.03,30.79,36.3
65,39,72265.0,6.8137744,31.3,31.94,34.3,36.63,37.6,30.76,36.33
66,39,72265.0,6.9070367,31.35,32.03,34.3,36.42,38.02,30.86,36.31
67,39,72265.0,6.8100013,31.33,32.03,34.25,36.28,38.34,30.95,35.94
68,39,72265.0,6.7597111,31.21,32.04,34.07,36.11,37.82,30.85,36.3
69,39,72265.0,7.0798807,31.32,31.98,34.25,36.18,38.14,30.79,36.29
70,39,72265.0,6.7960712,31.28,31.94,34.27,36.17,37.72,30.77,36.32
71,39,72265.0,6.7986953,31.29,31.97,34.25,36.19,38.24,30.91,36.12
72,39,72265.0,6.850653,31.31,32.01,34.2,36.08,38.14,30.79,36.32
73,39,72265.0,6.7562313,31.32,31.97,34.25,36.15,38.37,30.89,36.31
74,39,72265.0,6.7230992,31.33,31.99,34.27,36.01,37.93,30.78,36.32
75,39,72265.0,6.9865418,31.34,31.95,34.3,36.0,38.39,30.88,36.05
76,39,72265.0,7.0993172,31.35,31.97,34.31,35.92,37.89,30.77,36.32
77,39,72265.0,6.7791802,31.35,31.96,34.31,35.99,38.3,30.78,36.09
78,39,72265.0,6.7713572,31.32,32.0,34.21,35.89,37.86,30.76,36.32
79,39,72265.0,6.981776,31.36,31.98,34.32,35.94,38.3,30.76,36.29
80,39,72265.0,7.1336091,31.33,31.88,34.34,35.88,37.85,30.76,36.32
81,39,72265.0,6.868324,31.34,31.98,34.3,35.86,38.17,30.76,36.28
82,39,72265.0,6.8253068,31.25,31.86,34.19,35.83,37.74,30.75,36.31
83,39,72265.0,6.9191766,31.33,31.9,34.35,35.72,37.34,30.73,36.31
84,39,72265.0,6.9260812,31.33,31.95,34.28,35.73,37.46,30.73,36.27
85,39,72265.0,6.7396252,31.35,31.95,34.3,35.6,37.72,30.75,36.31
86,39,72265.0,6.8769974,31.33,31.93,34.29,35.59,37.47,30.74,36.3
87,39,72265.0,6.9444042,31.33,31.93,34.29,35.59,37.88,30.84,36.28
88,39,72265.0,6.9967467,31.35,31.93,34.31,35.49,37.83,30.74,36.3
89,39,72265.0,6.9772186,31.22,31.93,34.11,35.54,37.45,30.73,36.3
90,39,72265.0,6.7931424,31.34,31.93,34.3,35.57,37.85,30.75,36.31
91,39,72265.0,6.7252444,31.32,31.94,34.25,35.71,38.14,30.77,36.31
92,39,72265.0,6.9105782,31.35,31.95,34.3,35.77,38.23,30.87,36.07
93,39,72265.0,6.9546554,31.35,31.92,34.37,35.65,38.0,30.76,36.31
94,39,72265.0,6.9020851,31.35,31.97,34.29,35.67,37.7,30.74,36.3
95,39,72265.0,6.7637649,31.31,32.0,34.25,35.62,37.57,30.73,36.3
96,39,72265.0,6.9114559,31.36,31.98,34.32,35.42,37.99,30.82,36.28
97,39,72265.0,6.7208932,31.27,31.94,34.21,35.59,37.57,30.72,36.3
98,39,72265.0,6.7339247,31.3,31.96,34.22,35.73,37.77,30.63,36.29
99,39,72265.0,6.8412859,31.28,31.96,34.22,35.62,37.67,30.83,36.06
100,39,72265.0,6.8048511,31.33,31.97,34.27,35.64,37.29,30.7,36.3
101,39,72265.0,6.7495381,31.32,31.97,34.24,35.72,37.66,30.72,36.3
102,39,72265.0,6.6898762,31.27,31.96,34.21,35.68,38.0,30.74,36.27
103,39,72265.0,6.8775874,31.15,31.92,34.05,35.74,37.58,30.71,36.23
104,39,72265.0,6.7795703,31.31,31.96,34.23,35.77,38.11,30.82,35.7
105,39,72265.0,6.7160518,31.3,31.87,34.29,35.86,37.59,30.72,36.24
106,39,72265.0,6.9334683,31.32,31.98,34.23,35.9,37.5,30.7,36.23
107,39,72265.0,6.6548461,31.33,31.98,34.25,35.96,37.89,30.83,36.28
108,39,72265.0,6.7755817,31.35,31.98,34.29,35.83,37.5,30.74,36.3
109,39,72265.0,6.9605632,31.35,31.99,34.29,35.79,37.41,30.72,36.3
110,39,72265.0,6.7301798,31.37,32.01,34.3,35.87,37.3,30.71,36.3
111,39,72265.0,6.9028337,31.4,32.09,34.28,35.94,37.7,30.74,36.3
112,39,72265.0,6.7800117,31.33,32.01,34.27,35.89,38.02,30.76,36.3
113,39,72265.0,6.7812435,31.32,32.01,34.2,35.76,38.45,30.78,36.3
114,39,72265.0,6.6617676,31.36,32.07,34.24,35.69,38.0,30.75,36.3
115,39,72265.0,6.7466339,31.19,31.94,34.1,35.83,38.45,30.85,36.28
116,39,72265.0,6.9490329,31.36,32.1,34.22,35.71,38.01,30.75,36.3
117,39,72265.0,6.7613978,31.4,32.14,34.26,35.81,38.08,30.74,36.29
118,39,72265.0,6.8152521,31.38,32.11,34.24,35.87,37.9,30.81,36.24
119,39,72265.0,6.8207371,31.38,32.11,34.23,35.72,38.32,30.75,36.03
120,39,72801.0,6.7393582,31.41,32.1,34.33,35.7,38.08,30.83,36.32
121,39,72801.0,6.8702175,31.36,32.04,34.28,35.85,37.88,30.94,36.09
122,39,72801.0,6.7578608,31.37,32.08,34.25,35.84,38.14,30.86,36.33
123,39,72801.0,6.7918408,31.35,32.09,34.2,35.83,37.76,30.83,36.32
124,39,72801.0,6.6978276,31.4,32.15,34.26,35.95,38.21,30.9,35.95
125,39,72801.0,6.7459033,31.41,32.11,34.33,35.92,37.7,30.82,36.32
126,39,72801.0,7.3587155,31.35,32.09,34.25,36.09,38.06,30.92,36.3
127,39,72801.0,6.8347939,31.41,32.09,34.32,35.92,37.69,30.82,36.32
128,39,72801.0,6.7298313,31.41,32.09,34.31,35.91,37.43,30.8,36.32
129,39,72801.0,6.8111351,31.42,32.13,34.29,35.72,37.9,30.82,36.31
130,39,72801.0,6.8598984,31.36,32.05,34.28,35.81,37.43,30.8,36.32
131,39,72801.0,6.8072013,31.4,32.12,34.26,35.83,37.83,30.84,36.08
132,39,72801.0,6.6667195,31.32,31.96,34.26,35.93,38.1,30.81,36.29
133,39,72801.0,7.3347482,31.37,32.04,34.3,35.96,37.72,30.81,36.32
134,39,72801.0,6.8106358,31.4,32.08,34.27,35.91,37.44,30.79,36.32
135,39,72801.0,6.7386958,31.41,32.1,34.26,35.75,37.79,30.83,36.33
136,39,72801.0,6.9609965,31.37,32.07,34.23,35.78,38.18,30.94,36.31
137,39,72801.0,6.7884461,31.36,32.05,34.21,35.88,38.49,30.88,36.34
138,39,72801.0,6.6922433,31.4,32.08,34.29,35.77,38.08,30.85,36.34
139,39,72801.0,7.2768928,31.37,32.01,34.31,35.78,37.72,30.84,36.34
140,39,72801.0,6.8718565,31.41,32.09,34.29,35.75,37.54,30.82,36.33
141,39,72801.0,6.8236175,31.34,32.01,34.26,35.84,37.8,30.84,36.34
142,39,72801.0,6.7218805,31.4,32.1,34.28,35.82,37.81,30.83,36.33
143,39,72801.0,7.3627718,31.34,32.03,34.2,35.92,37.53,30.82,36.33
144,39,72801.0,6.8626193,31.33,32.05,34.19,35.98,37.29,30.82,36.33
145,39,72801.0,7.0154977,31.38,32.08,34.26,35.97,37.62,30.84,36.33
146,39,72801.0,7.2938262,31.44,32.16,34.32,35.99,38.1,30.95,35.88
147,39,72801.0,6.7618197,31.39,32.11,34.32,35.95,37.61,30.83,36.33
148,39,72801.0,6.755479,31.44,32.17,34.31,35.96,37.98,30.91,36.08
149,39,72801.0,6.8205576,31.32,32.13,34.22,36.09,37.6,30.83,36.33
150,39,72801.0,6.7808911,31.46,32.18,34.33,36.06,37.97,30.93,36.32
151,39,72801.0,6.7688146,31.45,32.16,34.33,35.99,37.61,30.84,36.34
152,39,72801.0,6.8423012,31.41,32.1,34.34,35.99,37.83,30.84,36.33
153,39,72801.0,7.3865986,31.45,32.15,34.33,35.78,37.93,30.95,36.09
154,39,72801.0,6.7340125,31.39,32.03,34.35,35.75,37.72,30.72,36.32
155,39,72801.0,6.7370365,31.43,32.12,34.29,35.89,37.63,30.79,36.3
156,39,72801.0,6.7365068,31.29,32.04,34.19,35.96,38.07,30.96,36.07
157,39,72801.0,6.8002157,31.41,32.09,34.33,35.93,37.58,30.82,36.34
158,39,72801.0,6.7864816,31.46,32.13,34.35,35.98,38.08,30.97,36.14
159,39,72801.0,6.8223344,31.5,32.18,34.41,35.9,37.6,30.83,36.34
160,39,72801.0,7.0136967,31.39,32.16,34.27,35.94,37.26,30.81,36.34
161,39,72801.0,7.167019,31.5,32.18,34.42,35.98,37.61,30.83,36.34
162,39,72801.0,6.8120324,31.49,32.16,34.41,35.84,37.97,30.86,36.35
163,39,72801.0,6.980202,31.34,32.09,34.26,35.91,38.21,30.88,36.35
164,39,72801.0,6.8435411,31.46,32.18,34.34,36.1,38.43,30.96,35.98
165,39,72801.0,6.775638,31.49,32.17,34.41,36.02,37.98,30.84,36.34
166,39,72801.0,7.2130783,31.41,32.14,34.31,36.02,37.62,30.82,36.34
167,39,72801.0,6.773873,31.48,32.21,34.36,35.76,38.0,30.85,36.34
168,39,72801.0,6.787158,31.44,32.19,34.32,35.95,37.62,30.82,36.34
169,39,72801.0,6.8303647,31.5,32.28,34.37,35.78,37.99,30.85,36.34
170,39,72801.0,6.8465976,31.42,32.16,34.35,35.76,37.62,30.82,36.33
171,39,72801.0,6.7121821,31.51,32.3,34.38,35.82,37.61,30.82,36.34
172,39,72801.0,6.9220852,31.37,32.21,34.28,35.91,37.74,30.91,36.1
173,39,72801.0,7.0063302,31.53,32.29,34.43,35.74,37.97,30.93,36.32
174,39,72801.0,6.9317433,31.48,32.22,34.43,35.87,37.94,30.92,36.09
175,39,72801.0,6.8322713,31.49,32.25,34.37,35.66,38.12,30.86,36.11
176,39,72801.0,6.682973,31.46,32.22,34.4,35.65,37.73,30.84,36.34
177,39,72801.0,6.7780063,31.5,32.23,34.43,35.81,37.46,30.81,36.34
178,39,72801.0,6.8692044,31.5,32.21,34.43,35.61,37.82,30.92,36.32
179,39,72801.0,6.9648223,31.44,32.22,34.36,35.66,38.22,30.78,36.34
180,39,72801.0,7.0099474,31.54,32.34,34.43,35.7,37.81,30.84,36.34
181,39,72801.0,6.956222,31.45,32.24,34.33,35.76,37.46,30.81,36.34
182,39,72801.0,6.7759064,31.42,32.22,34.3,35.58,37.82,30.85,36.35
183,39,72801.0,6.7956496,31.43,32.18,34.33,35.49,38.18,30.87,36.35
184,39,72801.0,6.7876581,31.44,32.26,34.3,35.58,38.26,30.98,36.11
185,39,72801.0,6.922064,31.48,32.33,34.32,35.48,37.75,30.84,36.34
186,39,72801.0,6.9985653,31.42,32.25,34.28,35.47,37.42,30.82,36.34
187,39,72801.0,6.7451658,31.44,32.23,34.36,35.5,37.59,30.79,35.79
188,39,72801.0,7.1876019,31.47,32.32,34.33,35.46,37.83,30.85,36.35
189,39,72801.0,6.7700499,31.4,32.17,34.34,35.48,37.49,30.83,36.34
190,39,72801.0,6.8707657,31.47,32.28,34.32,35.65,37.85,30.78,36.0
191,39,72801.0,6.8820499,31.39,32.2,34.24,35.62,38.19,30.96,36.07
192,39,72801.0,6.9706339,31.47,32.29,34.32,35.46,37.72,30.85,36.35
193,39,72801.0,6.7490691,31.44,32.23,34.37,35.42,37.78,30.91,35.81
194,39,72801.0,6.8746295,31.4,32.21,34.36,35.57,37.41,30.83,36.35
195,39,72801.0,7.0384919,31.46,32.26,34.36,35.53,37.18,30.81,36.34
196,39,72801.0,6.7410009,31.49,32.27,34.39,35.54,37.51,30.84,36.32
197,39,72801.0,7.2130771,31.47,32.24,34.38,35.58,37.86,30.88,36.36
198,39,72801.0,6.7404848,31.48,32.26,34.39,35.49,37.51,30.85,36.35
199,39,72801.0,6.7301917,31.45,32.21,34.35,35.62,37.74,30.87,36.36
200,39,72801.0,7.0728347,31.44,32.24,34.29,35.57,37.73,30.85,36.35
201,39,72801.0,7.0654414,31.47,32.2,34.37,35.52,38.1,30.88,36.32
202,39,72801.0,6.9438566,31.43,32.15,34.39,35.47,37.73,30.86,36.36
203,39,72801.0,6.8437833,31.44,32.19,34.37,35.61,37.84,30.86,36.36
204,39,72801.0,6.7906418,31.49,32.24,34.41,35.51,37.66,30.84,36.35
205,39,72801.0,6.7518891,31.52,32.27,34.44,35.55,37.46,30.83,36.36
206,39,72801.0,6.9858057,31.5,32.27,34.41,35.69,37.78,30.94,36.34
207,39,72801.0,6.9321318,31.51,32.25,34.43,35.53,38.0,30.89,36.37
208,39,72801.0,6.8654648,31.48,32.22,34.39,35.65,37.62,30.86,36.36
209,39,72801.0,6.7619788,31.46,32.14,34.45,35.62,37.64,30.85,36.36
210,39,72801.0,6.9222434,31.47,32.2,34.44,35.7,37.69,30.84,36.36
211,39,72801.0,6.8392284,31.38,32.21,34.25,35.85,37.54,30.94,36.08
212,39,72801.0,6.8423683,31.47,32.18,34.39,35.82,37.17,30.82,36.35
213,39,72801.0,6.893028,31.37,32.08,34.33,35.68,37.51,30.71,36.04
214,39,72801.0,6.8990653,31.49,32.2,34.42,35.62,37.22,30.81,36.35
215,39,72801.0,7.2493013,31.49,32.2,34.42,35.67,37.55,30.85,36.36
216,39,72801.0,6.6593716,31.44,32.21,34.31,35.68,37.21,30.82,36.35
217,39,72801.0,7.0286463,31.37,32.17,34.27,35.69,36.99,30.81,36.35
218,39,72801.0,6.7386814,31.47,32.16,34.39,35.71,37.31,30.84,36.33
219,39,72801.0,6.8770682,31.47,32.17,34.41,35.55,37.65,30.87,36.3
220,39,72801.0,7.0782219,31.49,32.18,34.42,35.52,37.98,30.96,36.28
221,39,72801.0,6.6810789,31.47,32.09,34.47,35.57,37.61,30.86,36.33
222,39,72801.0,6.6698826,31.47,32.16,34.47,35.63,37.28,30.83,36.35
223,39,72801.0,6.7349891,31.45,32.16,34.4,35.76,36.98,30.81,36.35
224,39,72801.0,6.7428587,31.49,32.17,34.42,35.8,37.3,30.81,36.31
225,39,72801.0,6.9970891,31.5,32.18,34.44,35.86,37.23,30.82,36.35
226,39,72801.0,6.8558983,31.48,32.19,34.4,35.9,37.52,30.85,36.35
227,39,72801.0,6.9559667,31.48,32.26,34.35,35.88,37.19,30.82,36.35
228,39,72801.0,6.7552102,31.49,32.22,34.4,35.81,37.41,30.92,36.1
229,39,72801.0,6.8954676,31.49,32.24,34.41,35.87,37.64,31.09,36.08
230,39,72801.0,6.907674,31.51,32.22,34.45,36.01,37.89,31.05,36.09
231,39,72801.0,6.9049269,31.52,32.26,34.46,35.95,37.41,30.9,36.32
232,39,72801.0,6.8854081,31.5,32.25,34.41,36.0,37.74,30.86,36.35
233,39,72801.0,6.7163774,31.54,32.23,34.55,35.92,37.38,30.82,36.34
234,39,72801.0,6.6963753,31.55,32.31,34.47,35.94,37.81,30.97,36.16
235,39,72801.0,6.8913592,31.38,32.29,34.26,36.16,37.35,30.83,36.35
236,39,72801.0,6.7619563,31.52,32.3,34.44,36.11,37.71,30.76,36.34
237,39,72801.0,7.0219474,31.53,32.3,34.44,36.15,38.07,30.88,36.36
238,39,72801.0,6.7422093,31.5,32.32,34.37,36.23,37.7,30.79,36.24
239,39,72801.0,6.9204558,31.49,32.25,34.43,36.23,37.34,30.83,36.35
240,39,72801.0,6.8051798,31.54,32.33,34.44,36.02,37.81,30.96,36.15
241,39,72801.0,6.7957344,31.53,32.37,34.37,36.02,37.32,30.82,36.35
242,39,72801.0,6.6509039,31.56,32.35,34.47,35.96,37.79,30.89,35.98
243,39,72801.0,6.6515746,31.55,32.39,34.4,35.91,37.31,30.81,36.34
244,39,72801.0,6.8011353,31.57,32.42,34.43,35.93,37.18,30.86,36.04
245,39,72801.0,6.7184614,31.52,32.35,34.4,35.9,37.3,30.7,36.1
246,39,72801.0,6.7652471,31.55,32.41,34.41,35.94,37.71,30.96,36.11
247,39,72801.0,7.0195463,31.49,32.32,34.42,35.86,37.43,30.82,36.34
248,39,72801.0,6.6852895,31.55,32.43,34.41,35.73,37.78,30.93,36.33
249,39,72801.0,6.7684042,31.36,32.28,34.26,35.9,37.43,30.83,36.35
250,39,72801.0,6.975517,31.56,32.42,34.42,35.78,37.39,30.81,36.35
251,39,72801.0,6.8007877,31.47,32.29,34.4,35.72,37.7,30.88,36.25
252,39,72801.0,6.6321614,31.55,32.44,34.41,35.77,37.79,30.91,35.86
253,39,72801.0,6.8435476,31.55,32.42,34.44,35.89,37.39,30.82,36.36
254,39,72801.0,7.0305034,31.46,32.24,34.44,35.88,37.76,30.93,36.34
255,39,72801.0,6.6761369,31.52,32.38,34.42,35.91,37.8,30.9,35.86
256,39,72801.0,6.6830987,31.55,32.38,34.46,35.76,38.14,30.87,35.9
257,39,72801.0,6.9998026,31.45,32.42,34.3,35.9,37.62,30.84,36.36
258,39,72801.0,6.8618461,31.58,32.48,34.47,35.98,37.29,30.82,36.35
259,39,72801.0,6.7335937,31.55,32.44,34.46,36.0,37.65,30.85,36.36
260,39,72801.0,7.0376493,31.57,32.48,34.42,36.03,37.86,30.87,36.36
261,39,72801.0,6.7678766,31.59,32.49,34.44,36.04,37.53,30.83,36.35
262,39,72801.0,6.6508674,31.55,32.43,34.45,35.95,37.96,30.97,36.09
263,39,72801.0,6.7598469,31.59,32.51,34.43,36.01,37.58,30.93,36.11
264,39,72801.0,6.933827,31.55,32.4,34.48,36.05,37.46,30.81,36.35
265,39,72801.0,6.8097079,31.63,32.54,34.5,35.97,37.2,30.78,36.31
266,39,72801.0,6.7078735,31.58,32.49,34.5,36.09,37.55,30.84,36.36
267,39,72801.0,6.972693,31.62,32.54,34.48,35.98,37.21,30.79,36.31
268,39,72801.0,6.8898942,31.57,32.44,34.5,36.08,37.55,30.81,36.32
269,39,72801.0,6.7492807,31.62,32.54,34.49,36.05,37.93,30.87,36.37
270,39,72801.0,6.6579696,31.63,32.57,34.48,35.97,37.55,30.84,36.37
271,39,72801.0,6.850602,31.55,32.43,34.48,36.09,37.92,30.84,36.33
272,39,72801.0,6.7687773,31.62,32.54,34.48,35.9,38.04,30.98,36.14
273,39,72801.0,6.9240808,31.63,32.54,34.51,35.84,37.95,30.84,36.36
274,39,72801.0,6.7213418,31.57,32.46,34.49,35.86,38.0,30.83,36.36
275,39,72801.0,6.7613725,31.51,32.44,34.39,35.86,37.56,30.82,36.36
276,39,72801.0,6.7052954,31.61,32.51,34.49,35.84,37.95,30.85,36.37
277,39,72801.0,6.9557888,31.57,32.46,34.44,35.85,38.37,30.87,36.33
278,39,72801.0,6.772355,31.6,32.51,34.47,35.89,37.94,30.84,36.36
279,39,72801.0,6.8612087,31.63,32.55,34.47,35.81,37.7,30.82,36.32
280,39,72801.0,7.1110909,31.62,32.56,34.46,35.79,38.1,30.85,36.35
281,39,72801.0,6.8558966,31.59,32.6,34.41,35.74,37.69,30.82,36.35
282,39,72801.0,6.7735217,31.61,32.63,34.43,35.77,37.42,30.8,36.31
283,39,72801.0,6.7255689,31.63,32.66,34.44,35.82,37.68,30.78,36.18
284,39,72801.0,6.9415899,31.51,32.73,34.23,35.86,37.51,30.81,36.35
285,39,72801.0,6.7807832,31.55,32.76,34.29,35.91,37.91,30.91,36.04
286,39,72801.0,6.7773016,31.43,32.74,34.13,35.93,37.42,30.81,36.34
287,39,72801.0,6.9457738,31.42,32.78,34.09,35.97,37.86,30.9,36.1
288,39,72801.0,6.7515773,31.55,32.77,34.28,35.93,37.37,30.8,36.34
289,39,72801.0,6.681281,31.55,32.77,34.29,36.03,37.67,30.95,36.15
290,39,72801.0,6.7380405,31.46,32.79,34.15,35.88,38.02,30.94,36.07
291,39,72801.0,6.7170627,31.55,32.73,34.31,35.88,37.53,30.82,36.34
292,39,72801.0,6.8306441,31.62,32.73,34.42,35.79,37.86,30.85,36.35
293,39,72801.0,6.9461638,31.67,32.75,34.48,35.82,37.8,30.73,36.3
294,39,72801.0,6.8539139,31.56,32.8,34.3,35.81,38.27,30.97,36.11
295,39,72801.0,6.6727222,31.68,32.78,34.49,35.85,37.75,30.82,36.34
296,39,72801.0,6.7781914,31.65,32.78,34.45,35.93,38.1,30.93,36.32
297,39,72801.0,6.8330526,31.55,32.77,34.29,35.93,37.7,30.83,36.34
298,39,72801.0,6.7125042,31.68,32.82,34.49,36.04,38.09,30.84,36.35
299,39,72801.0,6.9534698,31.63,32.72,34.44,35.88,38.42,30.87,36.35
300,39,72801.0,6.7978181,31.55,32.83,34.27,35.96,38.07,30.83,36.34
301,39,72801.0,6.6928821,31.68,32.83,34.48,35.84,38.3,30.85,36.34
302,39,72801.0,6.6895489,31.59,32.92,34.32,35.89,37.89,30.82,36.33
303,39,72801.0,6.7149451,31.43,32.86,34.13,35.97,37.53,30.78,36.29
304,39,72801.0,6.7368575,31.55,32.91,34.24,35.84,37.47,30.8,36.34
305,39,72801.0,6.8131249,31.57,32.95,34.28,35.85,37.86,30.83,36.34
306,39,72801.0,6.8522269,31.48,32.97,34.14,35.84,37.99,30.94,36.1
307,39,72801.0,6.8291573,31.5,33.02,34.16,35.92,37.77,30.94,36.1
308,39,72801.0,7.0268113,31.57,33.0,34.28,35.94,37.47,30.8,36.33
309,39,72801.0,6.8898284,31.59,33.07,34.29,35.94,37.87,30.93,36.06
310,39,72801.0,9.841887,31.7,33.01,34.46,35.94,38.0,30.84,36.33
311,39,72801.0,7.0276729,31.67,33.03,34.43,35.99,37.61,30.79,36.29
312,39,72801.0,6.8622139,31.7,33.0,34.48,35.89,37.97,30.84,36.34
313,39,72801.0,6.8821526,31.71,33.04,34.48,35.98,37.88,30.84,36.1
314,39,72801.0,6.7359982,31.57,33.11,34.25,35.89,38.28,30.87,36.34
315,39,72801.0,6.7671997,31.73,33.18,34.48,35.77,37.85,30.83,36.33
316,39,72801.0,6.6686295,31.7,33.14,34.46,35.84,38.16,30.86,36.34
317,39,72801.0,6.8115596,31.73,33.24,34.48,35.77,37.85,30.82,36.32
318,39,72801.0,6.698933,31.63,33.31,34.29,35.9,37.47,30.8,36.32
319,39,72801.0,6.8204753,31.64,33.35,34.29,36.01,37.85,30.82,36.32
320,39,72801.0,6.933058,31.76,33.37,34.49,35.94,37.46,30.79,36.32
321,39,72801.0,6.713352,31.73,33.32,34.48,35.9,37.94,30.9,36.19
322,39,72801.0,6.6784586,31.74,33.31,34.46,35.97,38.02,30.92,36.3
323,39,72801.0,6.7843304,31.76,33.35,34.5,35.94,38.42,30.87,36.33
