X [m],Y [m]
10984.637,10752.407
11024.581,10752.407
11064.525,10752.407
11104.469,10752.407
11144.413,10752.407
11184.358,10752.407
11224.302,10752.407
11264.246,10752.407
11304.19,10752.407
11344.134,10752.407
11384.078,10752.407
11424.022,10752.407
11463.966,10752.407
11503.911,10752.407
11543.855,10752.407
11583.799,10752.407
11623.743,10752.407
11663.687,10752.407
11703.631,10752.407
11743.575,10752.407
11783.52,10752.407
11823.464,10752.407
11863.408,10752.407
11903.352,10752.407
11943.296,10752.407
11983.24,10752.407
12023.184,10752.407
12063.128,10752.407
12103.073,10752.407
12143.017,10752.407
12182.961,10752.407
12222.905,10752.407
12262.849,10752.407
12302.793,10752.407
12342.737,10752.407
12382.682,10752.407
12422.626,10752.407
12462.57,10752.407
12502.514,10752.407
12542.458,10752.407
12582.402,10752.407
12622.346,10752.407
12662.291,10752.407
12702.235,10752.407
12742.179,10752.407
12782.123,10752.407
12822.067,10752.407
12862.011,10752.407
12901.955,10752.407
12941.899,10752.407
12981.844,10752.407
13021.788,10752.407
13061.732,10752.407
13101.676,10752.407
13141.62,10752.407
13181.564,10752.407
13221.508,10752.407
13261.453,10752.407
13301.397,10752.407
13341.341,10752.407
13381.285,10752.407
13421.229,10752.407
13461.173,10752.407
13501.117,10752.407
13541.061,10752.407
13581.006,10752.407
13620.95,10752.407
13660.894,10752.407
13700.838,10752.407
13740.782,10752.407
13780.726,10752.407
13820.67,10752.407
13860.615,10752.407
13900.559,10752.407
13940.503,10752.407
13980.447,10752.407
14020.391,10752.407
14060.335,10752.407
14100.279,10752.407
14140.223,10752.407
14180.168,10752.407
14220.112,10752.407
14260.056,10752.407
14300.0,10752.407
14339.944,10752.407
14379.888,10752.407
14419.832,10752.407
14459.777,10752.407
14499.721,10752.407
14539.665,10752.407
14579.609,10752.407
14619.553,10752.407
14659.497,10752.407
14699.441,10752.407
14739.385,10752.407
14779.33,10752.407
14819.274,10752.407
14859.218,10752.407
14899.162,10752.407
14939.106,10752.407
14979.05,10752.407
15018.994,10752.407
15058.939,10752.407
15098.883,10752.407
15138.827,10752.407
15178.771,10752.407
15218.715,10752.407
15258.659,10752.407
15298.603,10752.407
15338.547,10752.407
15378.492,10752.407
15418.436,10752.407
15458.38,10752.407
15498.324,10752.407
15538.268,10752.407
15578.212,10752.407
15618.156,10752.407
15658.101,10752.407
15698.045,10752.407
15737.989,10752.407
15777.933,10752.407
15817.877,10752.407
15857.821,10752.407
15897.765,10752.407
15937.709,10752.407
15977.654,10752.407
16017.598,10752.407
16057.542,10752.407
16097.486,10752.407
16137.43,10752.407
16177.374,10752.407
16217.318,10752.407
16257.263,10752.407
16297.207,10752.407
16337.151,10752.407
16377.095,10752.407
16417.039,10752.407
16456.983,10752.407
16496.927,10752.407
16536.872,10752.407
16576.816,10752.407
16616.76,10752.407
16656.704,10752.407
16696.648,10752.407
16736.592,10752.407
16776.536,10752.407
16816.48,10752.407
16856.425,10752.407
16896.369,10752.407
16936.313,10752.407
16976.257,10752.407
17016.201,10752.407
17056.145,10752.407
17096.089,10752.407
17136.034,10752.407
17175.978,10752.407
17215.922,10752.407
17255.866,10752.407
17295.81,10752.407
17335.754,10752.407
17375.698,10752.407
17415.642,10752.407
17455.587,10752.407
17495.531,10752.407
17535.475,10752.407
17575.419,10752.407
17615.363,10752.407
17655.307,10752.407
17695.251,10752.407
17735.196,10752.407
17775.14,10752.407
17815.084,10752.407
17855.028,10752.407
17894.972,10752.407
17934.916,10752.407
17974.86,10752.407
18014.804,10752.407
18054.749,10752.407
18094.693,10752.407
18134.637,10752.407
18174.581,10752.407
18214.525,10752.407
18254.469,10752.407
18294.413,10752.407
18334.358,10752.407
18374.302,10752.407
18414.246,10752.407
18454.19,10752.407
18494.134,10752.407
18534.078,10752.407
18574.022,10752.407
10065.922,10712.136
10105.866,10712.136
10145.81,10712.136
10185.754,10712.136
10225.698,10712.136
10265.642,10712.136
10305.587,10712.136
10345.531,10712.136
10385.475,10712.136
10425.419,10712.136
10465.363,10712.136
10505.307,10712.136
10545.251,10712.136
10585.196,10712.136
10625.14,10712.136
10665.084,10712.136
10705.028,10712.136
10744.972,10712.136
10784.916,10712.136
10824.86,10712.136
10864.804,10712.136
10904.749,10712.136
10944.693,10712.136
10984.637,10712.136
11024.581,10712.136
11064.525,10712.136
11104.469,10712.136
11144.413,10712.136
11184.358,10712.136
11224.302,10712.136
11264.246,10712.136
11304.19,10712.136
11344.134,10712.136
11384.078,10712.136
11424.022,10712.136
11463.966,10712.136
11503.911,10712.136
11543.855,10712.136
11583.799,10712.136
11623.743,10712.136
11663.687,10712.136
11703.631,10712.136
11743.575,10712.136
11783.52,10712.136
11823.464,10712.136
11863.408,10712.136
11903.352,10712.136
11943.296,10712.136
11983.24,10712.136
12023.184,10712.136
12063.128,10712.136
12103.073,10712.136
12143.017,10712.136
12182.961,10712.136
12222.905,10712.136
12262.849,10712.136
12302.793,10712.136
12342.737,10712.136
12382.682,10712.136
12422.626,10712.136
12462.57,10712.136
12502.514,10712.136
12542.458,10712.136
12582.402,10712.136
12622.346,10712.136
12662.291,10712.136
12702.235,10712.136
12742.179,10712.136
12782.123,10712.136
12822.067,10712.136
12862.011,10712.136
12901.955,10712.136
12941.899,10712.136
12981.844,10712.136
13021.788,10712.136
13061.732,10712.136
13101.676,10712.136
13141.62,10712.136
13181.564,10712.136
13221.508,10712.136
13261.453,10712.136
13301.397,10712.136
13341.341,10712.136
13381.285,10712.136
13421.229,10712.136
13461.173,10712.136
13501.117,10712.136
13541.061,10712.136
13581.006,10712.136
13620.95,10712.136
13660.894,10712.136
13700.838,10712.136
13740.782,10712.136
13780.726,10712.136
13820.67,10712.136
13860.615,10712.136
13900.559,10712.136
13940.503,10712.136
13980.447,10712.136
14020.391,10712.136
14060.335,10712.136
14100.279,10712.136
14140.223,10712.136
14180.168,10712.136
14220.112,10712.136
14260.056,10712.136
14300.0,10712.136
14339.944,10712.136
14379.888,10712.136
14419.832,10712.136
14459.777,10712.136
14499.721,10712.136
14539.665,10712.136
14579.609,10712.136
14619.553,10712.136
14659.497,10712.136
14699.441,10712.136
14739.385,10712.136
14779.33,10712.136
14819.274,10712.136
14859.218,10712.136
14899.162,10712.136
14939.106,10712.136
14979.05,10712.136
15018.994,10712.136
15058.939,10712.136
15098.883,10712.136
15138.827,10712.136
15178.771,10712.136
15218.715,10712.136
15258.659,10712.136
15298.603,10712.136
15338.547,10712.136
15378.492,10712.136
15418.436,10712.136
15458.38,10712.136
15498.324,10712.136
15538.268,10712.136
15578.212,10712.136
15618.156,10712.136
15658.101,10712.136
15698.045,10712.136
15737.989,10712.136
15777.933,10712.136
15817.877,10712.136
15857.821,10712.136
15897.765,10712.136
15937.709,10712.136
15977.654,10712.136
16017.598,10712.136
16057.542,10712.136
16097.486,10712.136
16137.43,10712.136
16177.374,10712.136
16217.318,10712.136
16257.263,10712.136
16297.207,10712.136
16337.151,10712.136
16377.095,10712.136
16417.039,10712.136
16456.983,10712.136
16496.927,10712.136
16536.872,10712.136
16576.816,10712.136
16616.76,10712.136
16656.704,10712.136
16696.648,10712.136
16736.592,10712.136
16776.536,10712.136
16816.48,10712.136
16856.425,10712.136
16896.369,10712.136
16936.313,10712.136
16976.257,10712.136
17016.201,10712.136
17056.145,10712.136
17096.089,10712.136
17136.034,10712.136
17175.978,10712.136
17215.922,10712.136
17255.866,10712.136
17295.81,10712.136
17335.754,10712.136
17375.698,10712.136
17415.642,10712.136
17455.587,10712.136
17495.531,10712.136
17535.475,10712.136
17575.419,10712.136
17615.363,10712.136
17655.307,10712.136
17695.251,10712.136
17735.196,10712.136
17775.14,10712.136
17815.084,10712.136
17855.028,10712.136
17894.972,10712.136
17934.916,10712.136
17974.86,10712.136
18014.804,10712.136
18054.749,10712.136
18094.693,10712.136
18134.637,10712.136
18174.581,10712.136
18214.525,10712.136
18254.469,10712.136
18294.413,10712.136
18334.358,10712.136
18374.302,10712.136
18414.246,10712.136
18454.19,10712.136
18494.134,10712.136
18534.078,10712.136
18574.022,10712.136
18613.966,10712.136
10065.922,10671.864
10105.866,10671.864
10145.81,10671.864
10185.754,10671.864
10225.698,10671.864
10265.642,10671.864
10305.587,10671.864
10345.531,10671.864
10385.475,10671.864
10425.419,10671.864
10465.363,10671.864
10505.307,10671.864
10545.251,10671.864
10585.196,10671.864
10625.14,10671.864
10665.084,10671.864
10705.028,10671.864
10744.972,10671.864
10784.916,10671.864
10824.86,10671.864
10864.804,10671.864
10904.749,10671.864
10944.693,10671.864
10984.637,10671.864
11024.581,10671.864
11064.525,10671.864
11104.469,10671.864
11144.413,10671.864
11184.358,10671.864
11224.302,10671.864
11264.246,10671.864
11304.19,10671.864
11344.134,10671.864
11384.078,10671.864
11424.022,10671.864
11463.966,10671.864
11503.911,10671.864
11543.855,10671.864
11583.799,10671.864
11623.743,10671.864
11663.687,10671.864
11703.631,10671.864
11743.575,10671.864
11783.52,10671.864
11823.464,10671.864
11863.408,10671.864
11903.352,10671.864
11943.296,10671.864
11983.24,10671.864
12023.184,10671.864
12063.128,10671.864
12103.073,10671.864
12143.017,10671.864
12182.961,10671.864
12222.905,10671.864
12262.849,10671.864
12302.793,10671.864
12342.737,10671.864
12382.682,10671.864
12422.626,10671.864
12462.57,10671.864
12502.514,10671.864
12542.458,10671.864
12582.402,10671.864
12622.346,10671.864
12662.291,10671.864
12702.235,10671.864
12742.179,10671.864
12782.123,10671.864
12822.067,10671.864
12862.011,10671.864
12901.955,10671.864
12941.899,10671.864
12981.844,10671.864
13021.788,10671.864
13061.732,10671.864
13101.676,10671.864
13141.62,10671.864
13181.564,10671.864
13221.508,10671.864
13261.453,10671.864
13301.397,10671.864
13341.341,10671.864
13381.285,10671.864
13421.229,10671.864
13461.173,10671.864
13501.117,10671.864
13541.061,10671.864
13581.006,10671.864
13620.95,10671.864
13660.894,10671.864
13700.838,10671.864
13740.782,10671.864
13780.726,10671.864
13820.67,10671.864
13860.615,10671.864
13900.559,10671.864
13940.503,10671.864
13980.447,10671.864
14020.391,10671.864
14060.335,10671.864
14100.279,10671.864
14140.223,10671.864
14180.168,10671.864
14220.112,10671.864
14260.056,10671.864
14300.0,10671.864
14339.944,10671.864
14379.888,10671.864
14419.832,10671.864
14459.777,10671.864
14499.721,10671.864
14539.665,10671.864
14579.609,10671.864
14619.553,10671.864
14659.497,10671.864
14699.441,10671.864
14739.385,10671.864
14779.33,10671.864
14819.274,10671.864
14859.218,10671.864
14899.162,10671.864
14939.106,10671.864
14979.05,10671.864
15018.994,10671.864
15058.939,10671.864
15098.883,10671.864
15138.827,10671.864
15178.771,10671.864
15218.715,10671.864
15258.659,10671.864
15298.603,10671.864
15338.547,10671.864
15378.492,10671.864
15418.436,10671.864
15458.38,10671.864
15498.324,10671.864
15538.268,10671.864
15578.212,10671.864
15618.156,10671.864
15658.101,10671.864
15698.045,10671.864
15737.989,10671.864
15777.933,10671.864
15817.877,10671.864
15857.821,10671.864
15897.765,10671.864
15937.709,10671.864
15977.654,10671.864
16017.598,10671.864
16057.542,10671.864
16097.486,10671.864
16137.43,10671.864
16177.374,10671.864
16217.318,10671.864
16257.263,10671.864
16297.207,10671.864
16337.151,10671.864
16377.095,10671.864
16417.039,10671.864
16456.983,10671.864
16496.927,10671.864
16536.872,10671.864
16576.816,10671.864
16616.76,10671.864
16656.704,10671.864
16696.648,10671.864
16736.592,10671.864
16776.536,10671.864
16816.48,10671.864
16856.425,10671.864
16896.369,10671.864
16936.313,10671.864
16976.257,10671.864
17016.201,10671.864
17056.145,10671.864
17096.089,10671.864
17136.034,10671.864
17175.978,10671.864
17215.922,10671.864
17255.866,10671.864
17295.81,10671.864
17335.754,10671.864
17375.698,10671.864
17415.642,10671.864
17455.587,10671.864
17495.531,10671.864
17535.475,10671.864
17575.419,10671.864
17615.363,10671.864
17655.307,10671.864
17695.251,10671.864
17735.196,10671.864
17775.14,10671.864
17815.084,10671.864
17855.028,10671.864
17894.972,10671.864
17934.916,10671.864
17974.86,10671.864
18014.804,10671.864
18054.749,10671.864
18094.693,10671.864
18134.637,10671.864
18174.581,10671.864
18214.525,10671.864
18254.469,10671.864
18294.413,10671.864
18334.358,10671.864
18374.302,10671.864
18414.246,10671.864
18454.19,10671.864
18494.134,10671.864
18534.078,10671.864
18574.022,10671.864
18613.966,10671.864
18653.911,10671.864
10105.866,10631.593
10145.81,10631.593
10185.754,10631.593
10225.698,10631.593
10265.642,10631.593
10305.587,10631.593
10345.531,10631.593
10385.475,10631.593
10425.419,10631.593
10465.363,10631.593
10505.307,10631.593
10545.251,10631.593
10585.196,10631.593
10625.14,10631.593
10665.084,10631.593
10705.028,10631.593
10744.972,10631.593
10784.916,10631.593
10824.86,10631.593
10864.804,10631.593
10904.749,10631.593
10944.693,10631.593
10984.637,10631.593
11024.581,10631.593
11064.525,10631.593
11104.469,10631.593
11144.413,10631.593
11184.358,10631.593
11224.302,10631.593
11264.246,10631.593
11304.19,10631.593
11344.134,10631.593
11384.078,10631.593
11424.022,10631.593
11463.966,10631.593
11503.911,10631.593
11543.855,10631.593
11583.799,10631.593
11623.743,10631.593
11663.687,10631.593
11703.631,10631.593
11743.575,10631.593
11783.52,10631.593
11823.464,10631.593
11863.408,10631.593
11903.352,10631.593
11943.296,10631.593
11983.24,10631.593
12023.184,10631.593
12063.128,10631.593
12103.073,10631.593
12143.017,10631.593
12182.961,10631.593
12222.905,10631.593
12262.849,10631.593
12302.793,10631.593
12342.737,10631.593
12382.682,10631.593
12422.626,10631.593
12462.57,10631.593
12502.514,10631.593
12542.458,10631.593
12582.402,10631.593
12622.346,10631.593
12662.291,10631.593
12702.235,10631.593
12742.179,10631.593
12782.123,10631.593
12822.067,10631.593
12862.011,10631.593
12901.955,10631.593
12941.899,10631.593
12981.844,10631.593
13021.788,10631.593
13061.732,10631.593
13101.676,10631.593
13141.62,10631.593
13181.564,10631.593
13221.508,10631.593
13261.453,10631.593
13301.397,10631.593
13341.341,10631.593
13381.285,10631.593
13421.229,10631.593
13461.173,10631.593
13501.117,10631.593
13541.061,10631.593
13581.006,10631.593
13620.95,10631.593
13660.894,10631.593
13700.838,10631.593
13740.782,10631.593
13780.726,10631.593
13820.67,10631.593
13860.615,10631.593
13900.559,10631.593
13940.503,10631.593
13980.447,10631.593
14020.391,10631.593
14060.335,10631.593
14100.279,10631.593
14140.223,10631.593
14180.168,10631.593
14220.112,10631.593
14260.056,10631.593
14300.0,10631.593
14339.944,10631.593
14379.888,10631.593
14419.832,10631.593
14459.777,10631.593
14499.721,10631.593
14539.665,10631.593
14579.609,10631.593
14619.553,10631.593
14659.497,10631.593
14699.441,10631.593
14739.385,10631.593
14779.33,10631.593
14819.274,10631.593
14859.218,10631.593
14899.162,10631.593
14939.106,10631.593
14979.05,10631.593
15018.994,10631.593
15058.939,10631.593
15098.883,10631.593
15138.827,10631.593
15178.771,10631.593
15218.715,10631.593
15258.659,10631.593
15298.603,10631.593
15338.547,10631.593
15378.492,10631.593
15418.436,10631.593
15458.38,10631.593
15498.324,10631.593
15538.268,10631.593
15578.212,10631.593
15618.156,10631.593
15658.101,10631.593
15698.045,10631.593
15737.989,10631.593
15777.933,10631.593
15817.877,10631.593
15857.821,10631.593
15897.765,10631.593
15937.709,10631.593
15977.654,10631.593
16017.598,10631.593
16057.542,10631.593
16097.486,10631.593
16137.43,10631.593
16177.374,10631.593
16217.318,10631.593
16257.263,10631.593
16297.207,10631.593
16337.151,10631.593
16377.095,10631.593
16417.039,10631.593
16456.983,10631.593
16496.927,10631.593
16536.872,10631.593
16576.816,10631.593
16616.76,10631.593
16656.704,10631.593
16696.648,10631.593
16736.592,10631.593
16776.536,10631.593
16816.48,10631.593
16856.425,10631.593
16896.369,10631.593
16936.313,10631.593
16976.257,10631.593
17016.201,10631.593
17056.145,10631.593
17096.089,10631.593
17136.034,10631.593
17175.978,10631.593
17215.922,10631.593
17255.866,10631.593
17295.81,10631.593
17335.754,10631.593
17375.698,10631.593
17415.642,10631.593
17455.587,10631.593
17495.531,10631.593
17535.475,10631.593
17575.419,10631.593
17615.363,10631.593
17655.307,10631.593
17695.251,10631.593
17735.196,10631.593
17775.14,10631.593
17815.084,10631.593
17855.028,10631.593
17894.972,10631.593
17934.916,10631.593
17974.86,10631.593
18014.804,10631.593
18054.749,10631.593
18094.693,10631.593
18134.637,10631.593
18174.581,10631.593
18214.525,10631.593
18254.469,10631.593
18294.413,10631.593
18334.358,10631.593
18374.302,10631.593
18414.246,10631.593
18454.19,10631.593
18494.134,10631.593
18534.078,10631.593
18574.022,10631.593
18613.966,10631.593
18653.911,10631.593
18693.855,10631.593
10065.922,10591.322
10105.866,10591.322
10145.81,10591.322
10185.754,10591.322
10225.698,10591.322
10265.642,10591.322
10305.587,10591.322
10345.531,10591.322
10385.475,10591.322
10425.419,10591.322
10465.363,10591.322
10505.307,10591.322
10545.251,10591.322
10585.196,10591.322
10625.14,10591.322
10665.084,10591.322
10705.028,10591.322
10744.972,10591.322
10784.916,10591.322
10824.86,10591.322
10864.804,10591.322
10904.749,10591.322
10944.693,10591.322
10984.637,10591.322
11024.581,10591.322
11064.525,10591.322
11104.469,10591.322
11144.413,10591.322
11184.358,10591.322
11224.302,10591.322
11264.246,10591.322
11304.19,10591.322
11344.134,10591.322
11384.078,10591.322
11424.022,10591.322
11463.966,10591.322
11503.911,10591.322
11543.855,10591.322
11583.799,10591.322
11623.743,10591.322
11663.687,10591.322
11703.631,10591.322
11743.575,10591.322
11783.52,10591.322
11823.464,10591.322
11863.408,10591.322
11903.352,10591.322
11943.296,10591.322
11983.24,10591.322
12023.184,10591.322
12063.128,10591.322
12103.073,10591.322
12143.017,10591.322
12182.961,10591.322
12222.905,10591.322
12262.849,10591.322
12302.793,10591.322
12342.737,10591.322
12382.682,10591.322
12422.626,10591.322
12462.57,10591.322
12502.514,10591.322
12542.458,10591.322
12582.402,10591.322
12622.346,10591.322
12662.291,10591.322
12702.235,10591.322
12742.179,10591.322
12782.123,10591.322
12822.067,10591.322
12862.011,10591.322
12901.955,10591.322
12941.899,10591.322
12981.844,10591.322
13021.788,10591.322
13061.732,10591.322
13101.676,10591.322
13141.62,10591.322
13181.564,10591.322
13221.508,10591.322
13261.453,10591.322
13301.397,10591.322
13341.341,10591.322
13381.285,10591.322
13421.229,10591.322
13461.173,10591.322
13501.117,10591.322
13541.061,10591.322
13581.006,10591.322
13620.95,10591.322
13660.894,10591.322
13700.838,10591.322
13740.782,10591.322
13780.726,10591.322
13820.67,10591.322
13860.615,10591.322
13900.559,10591.322
13940.503,10591.322
13980.447,10591.322
14020.391,10591.322
14060.335,10591.322
14100.279,10591.322
14140.223,10591.322
14180.168,10591.322
14220.112,10591.322
14260.056,10591.322
14300.0,10591.322
14339.944,10591.322
14379.888,10591.322
14419.832,10591.322
14459.777,10591.322
14499.721,10591.322
14539.665,10591.322
14579.609,10591.322
14619.553,10591.322
14659.497,10591.322
14699.441,10591.322
14739.385,10591.322
14779.33,10591.322
14819.274,10591.322
14859.218,10591.322
14899.162,10591.322
14939.106,10591.322
14979.05,10591.322
15018.994,10591.322
15058.939,10591.322
15098.883,10591.322
15138.827,10591.322
15178.771,10591.322
15218.715,10591.322
15258.659,10591.322
15298.603,10591.322
15338.547,10591.322
15378.492,10591.322
15418.436,10591.322
15458.38,10591.322
15498.324,10591.322
15538.268,10591.322
15578.212,10591.322
15618.156,10591.322
15658.101,10591.322
15698.045,10591.322
15737.989,10591.322
15777.933,10591.322
15817.877,10591.322
15857.821,10591.322
15897.765,10591.322
15937.709,10591.322
15977.654,10591.322
16017.598,10591.322
16057.542,10591.322
16097.486,10591.322
16137.43,10591.322
16177.374,10591.322
16217.318,10591.322
16257.263,10591.322
16297.207,10591.322
16337.151,10591.322
16377.095,10591.322
16417.039,10591.322
16456.983,10591.322
16496.927,10591.322
16536.872,10591.322
16576.816,10591.322
16616.76,10591.322
16656.704,10591.322
16696.648,10591.322
16736.592,10591.322
16776.536,10591.322
16816.48,10591.322
16856.425,10591.322
16896.369,10591.322
16936.313,10591.322
16976.257,10591.322
17016.201,10591.322
17056.145,10591.322
17096.089,10591.322
17136.034,10591.322
17175.978,10591.322
17215.922,10591.322
17255.866,10591.322
17295.81,10591.322
17335.754,10591.322
17375.698,10591.322
17415.642,10591.322
17455.587,10591.322
17495.531,10591.322
17535.475,10591.322
17575.419,10591.322
17615.363,10591.322
17655.307,10591.322
17695.251,10591.322
17735.196,10591.322
17775.14,10591.322
17815.084,10591.322
17855.028,10591.322
17894.972,10591.322
17934.916,10591.322
17974.86,10591.322
18014.804,10591.322
18054.749,10591.322
18094.693,10591.322
18134.637,10591.322
18174.581,10591.322
18214.525,10591.322
18254.469,10591.322
18294.413,10591.322
18334.358,10591.322
18374.302,10591.322
18414.246,10591.322
18454.19,10591.322
18494.134,10591.322
18534.078,10591.322
18574.022,10591.322
18613.966,10591.322
18653.911,10591.322
18693.855,10591.322
18733.799,10591.322
10105.866,10551.051
10145.81,10551.051
10185.754,10551.051
10225.698,10551.051
10265.642,10551.051
10305.587,10551.051
10345.531,10551.051
10385.475,10551.051
10425.419,10551.051
10465.363,10551.051
10505.307,10551.051
10545.251,10551.051
10585.196,10551.051
10625.14,10551.051
10665.084,10551.051
10705.028,10551.051
10744.972,10551.051
10784.916,10551.051
10824.86,10551.051
10864.804,10551.051
10904.749,10551.051
10944.693,10551.051
10984.637,10551.051
11024.581,10551.051
11064.525,10551.051
11104.469,10551.051
11144.413,10551.051
11184.358,10551.051
11224.302,10551.051
11264.246,10551.051
11304.19,10551.051
11344.134,10551.051
11384.078,10551.051
11424.022,10551.051
11463.966,10551.051
11503.911,10551.051
11543.855,10551.051
11583.799,10551.051
11623.743,10551.051
11663.687,10551.051
11703.631,10551.051
11743.575,10551.051
11783.52,10551.051
11823.464,10551.051
11863.408,10551.051
11903.352,10551.051
11943.296,10551.051
11983.24,10551.051
12023.184,10551.051
12063.128,10551.051
12103.073,10551.051
12143.017,10551.051
12182.961,10551.051
12222.905,10551.051
12262.849,10551.051
12302.793,10551.051
12342.737,10551.051
12382.682,10551.051
12422.626,10551.051
12462.57,10551.051
12502.514,10551.051
12542.458,10551.051
12582.402,10551.051
12622.346,10551.051
12662.291,10551.051
12702.235,10551.051
12742.179,10551.051
12782.123,10551.051
12822.067,10551.051
12862.011,10551.051
12901.955,10551.051
12941.899,10551.051
12981.844,10551.051
13021.788,10551.051
13061.732,10551.051
13101.676,10551.051
13141.62,10551.051
13181.564,10551.051
13221.508,10551.051
13261.453,10551.051
13301.397,10551.051
13341.341,10551.051
13381.285,10551.051
13421.229,10551.051
13461.173,10551.051
13501.117,10551.051
13541.061,10551.051
13581.006,10551.051
13620.95,10551.051
13660.894,10551.051
13700.838,10551.051
13740.782,10551.051
13780.726,10551.051
13820.67,10551.051
13860.615,10551.051
13900.559,10551.051
13940.503,10551.051
13980.447,10551.051
14020.391,10551.051
14060.335,10551.051
14100.279,10551.051
14140.223,10551.051
14180.168,10551.051
14220.112,10551.051
14260.056,10551.051
14300.0,10551.051
14339.944,10551.051
14379.888,10551.051
14419.832,10551.051
14459.777,10551.051
14499.721,10551.051
14539.665,10551.051
14579.609,10551.051
14619.553,10551.051
14659.497,10551.051
14699.441,10551.051
14739.385,10551.051
14779.33,10551.051
14819.274,10551.051
14859.218,10551.051
14899.162,10551.051
14939.106,10551.051
14979.05,10551.051
15018.994,10551.051
15058.939,10551.051
15098.883,10551.051
15138.827,10551.051
15178.771,10551.051
15218.715,10551.051
15258.659,10551.051
15298.603,10551.051
15338.547,10551.051
15378.492,10551.051
15418.436,10551.051
15458.38,10551.051
15498.324,10551.051
15538.268,10551.051
15578.212,10551.051
15618.156,10551.051
15658.101,10551.051
15698.045,10551.051
15737.989,10551.051
15777.933,10551.051
15817.877,10551.051
15857.821,10551.051
15897.765,10551.051
15937.709,10551.051
15977.654,10551.051
16017.598,10551.051
16057.542,10551.051
16097.486,10551.051
16137.43,10551.051
16177.374,10551.051
16217.318,10551.051
16257.263,10551.051
16297.207,10551.051
16337.151,10551.051
16377.095,10551.051
16417.039,10551.051
16456.983,10551.051
16496.927,10551.051
16536.872,10551.051
16576.816,10551.051
16616.76,10551.051
16656.704,10551.051
16696.648,10551.051
16736.592,10551.051
16776.536,10551.051
16816.48,10551.051
16856.425,10551.051
16896.369,10551.051
16936.313,10551.051
16976.257,10551.051
17016.201,10551.051
17056.145,10551.051
17096.089,10551.051
17136.034,10551.051
17175.978,10551.051
17215.922,10551.051
17255.866,10551.051
17295.81,10551.051
17335.754,10551.051
17375.698,10551.051
17415.642,10551.051
17455.587,10551.051
17495.531,10551.051
17535.475,10551.051
17575.419,10551.051
17615.363,10551.051
17655.307,10551.051
17695.251,10551.051
17735.196,10551.051
17775.14,10551.051
17815.084,10551.051
17855.028,10551.051
17894.972,10551.051
17934.916,10551.051
17974.86,10551.051
18014.804,10551.051
18054.749,10551.051
18094.693,10551.051
18134.637,10551.051
18174.581,10551.051
18214.525,10551.051
18254.469,10551.051
18294.413,10551.051
18334.358,10551.051
18374.302,10551.051
18414.246,10551.051
18454.19,10551.051
18494.134,10551.051
18534.078,10551.051
18574.022,10551.051
18613.966,10551.051
18653.911,10551.051
18693.855,10551.051
18733.799,10551.051
18773.743,10551.051
18813.687,10551.051
18853.631,10551.051
18893.575,10551.051
10105.866,10510.78
10145.81,10510.78
10185.754,10510.78
10225.698,10510.78
10265.642,10510.78
10305.587,10510.78
10345.531,10510.78
10385.475,10510.78
10425.419,10510.78
10465.363,10510.78
10505.307,10510.78
10545.251,10510.78
10585.196,10510.78
10625.14,10510.78
10665.084,10510.78
10705.028,10510.78
10744.972,10510.78
10784.916,10510.78
10824.86,10510.78
10864.804,10510.78
10904.749,10510.78
10944.693,10510.78
10984.637,10510.78
11024.581,10510.78
11064.525,10510.78
11104.469,10510.78
11144.413,10510.78
11184.358,10510.78
11224.302,10510.78
11264.246,10510.78
11304.19,10510.78
11344.134,10510.78
11384.078,10510.78
11424.022,10510.78
11463.966,10510.78
11503.911,10510.78
11543.855,10510.78
11583.799,10510.78
11623.743,10510.78
11663.687,10510.78
11703.631,10510.78
11743.575,10510.78
11783.52,10510.78
11823.464,10510.78
11863.408,10510.78
11903.352,10510.78
11943.296,10510.78
11983.24,10510.78
12023.184,10510.78
12063.128,10510.78
12103.073,10510.78
12143.017,10510.78
12182.961,10510.78
12222.905,10510.78
12262.849,10510.78
12302.793,10510.78
12342.737,10510.78
12382.682,10510.78
12422.626,10510.78
12462.57,10510.78
12502.514,10510.78
12542.458,10510.78
12582.402,10510.78
12622.346,10510.78
12662.291,10510.78
12702.235,10510.78
12742.179,10510.78
12782.123,10510.78
12822.067,10510.78
12862.011,10510.78
12901.955,10510.78
12941.899,10510.78
12981.844,10510.78
13021.788,10510.78
13061.732,10510.78
13101.676,10510.78
13141.62,10510.78
13181.564,10510.78
13221.508,10510.78
13261.453,10510.78
13301.397,10510.78
13341.341,10510.78
13381.285,10510.78
13421.229,10510.78
13461.173,10510.78
13501.117,10510.78
13541.061,10510.78
13581.006,10510.78
13620.95,10510.78
13660.894,10510.78
13700.838,10510.78
13740.782,10510.78
13780.726,10510.78
13820.67,10510.78
13860.615,10510.78
13900.559,10510.78
13940.503,10510.78
13980.447,10510.78
14020.391,10510.78
14060.335,10510.78
14100.279,10510.78
14140.223,10510.78
14180.168,10510.78
14220.112,10510.78
14260.056,10510.78
14300.0,10510.78
14339.944,10510.78
14379.888,10510.78
14419.832,10510.78
14459.777,10510.78
14499.721,10510.78
14539.665,10510.78
14579.609,10510.78
14619.553,10510.78
14659.497,10510.78
14699.441,10510.78
14739.385,10510.78
14779.33,10510.78
14819.274,10510.78
14859.218,10510.78
14899.162,10510.78
14939.106,10510.78
