Iteración,Turbinas agregadas,Energia producida [MW],Tiempo de cálculo [s],Ruido receptor 1 [dB],Ruido receptor 2 [dB],Ruido receptor 3 [dB],Ruido receptor 4 [dB],Ruido receptor 5 [dB],Ruido receptor 6 [dB],Ruido receptor 7 [dB]
307,40,72295.59999999999,4.7058517,33.3,38.73,33.5,36.42,30.09,19.63,19.33
308,40,72295.59999999999,4.6824335,33.26,39.34,33.51,36.43,30.05,19.62,19.32
309,40,72295.6,4.6794162,33.29,38.68,33.6,36.51,30.08,19.63,19.31
310,40,72295.59999999999,4.5327711,33.26,39.32,33.49,36.56,30.09,19.64,19.34
311,40,72295.6,4.6253464,33.23,39.93,33.68,36.46,30.11,19.64,19.33
312,40,72295.59999999999,4.4916596,33.23,39.25,33.75,36.52,30.09,19.63,19.31
313,40,72295.59999999999,4.5409407,33.21,39.93,33.6,36.57,30.1,19.65,19.35
314,40,72295.59999999999,4.4983217,33.2,39.9,33.76,36.49,30.08,19.63,19.34
315,40,72295.6,4.6223876,33.25,39.24,33.79,36.48,30.11,19.64,19.33
316,40,72295.59999999999,4.5569915,33.22,39.2,33.95,36.5,30.06,19.63,19.32
317,40,72295.59999999999,4.6247774,33.17,39.87,34.18,36.5,30.06,19.64,19.33
318,40,72295.59999999999,4.4948379,33.4,39.16,34.47,36.58,30.09,19.64,19.32
319,40,72295.59999999999,4.6714878,33.38,39.84,34.5,36.63,30.1,19.66,19.35
320,40,72295.59999999999,4.4628709,33.37,39.86,34.49,36.56,30.1,19.64,19.33
321,40,72295.6,4.6320185,33.07,39.85,34.55,36.52,30.09,19.65,19.35
322,40,72295.59999999999,4.7091407,33.25,39.14,34.91,36.58,30.1,19.66,19.34
323,40,72295.59999999999,4.7098337,33.2,38.47,35.14,36.64,30.12,19.67,19.34
324,40,72295.59999999999,4.6062875,33.25,39.13,34.89,36.71,30.13,19.68,19.37
325,40,72295.59999999999,4.5912763,33.19,38.45,35.12,36.68,30.12,19.67,19.34
326,40,72295.59999999999,4.6062106,33.24,39.12,34.86,36.75,30.13,19.69,19.38
327,40,72295.59999999999,4.5291953,33.17,38.46,35.09,36.76,30.13,19.68,19.34
328,40,72295.59999999999,6.5562529,33.22,39.13,34.83,36.82,30.14,19.69,19.38
329,40,72295.59999999998,4.4608166,33.16,38.46,35.06,36.82,30.13,19.69,19.36
330,40,72295.6,4.6907272,32.77,39.45,35.12,36.83,30.11,19.69,19.37
331,40,72295.6,4.5391632,32.97,38.43,35.64,36.88,30.14,19.7,19.35
332,40,72295.59999999999,4.6720417,33.03,39.1,35.35,36.94,30.15,19.71,19.39
333,40,72295.6,4.6057874,32.95,38.43,35.62,36.92,30.14,19.71,19.37
334,40,72295.59999999999,4.5842998,33.03,39.09,36.29,36.89,30.17,19.71,19.37
335,40,72295.6,4.7197884,33.15,38.4,37.02,36.91,30.16,19.71,19.36
336,40,72295.59999999999,4.5571462,33.12,39.06,37.03,36.99,30.17,19.72,19.4
337,40,72295.59999999999,6.6205099,33.22,38.4,37.86,36.96,30.16,19.72,19.38
338,40,72295.59999999999,4.418295,33.15,38.06,37.03,36.97,30.16,19.73,19.38
339,40,72295.59999999999,4.4698164,32.94,37.24,37.07,36.94,30.19,19.72,19.37
340,40,72295.59999999999,6.6594139,33.02,37.83,36.69,37.03,30.2,19.73,19.41
341,40,72295.59999999999,4.4290695,33.02,38.72,36.28,36.96,30.09,19.71,19.4
342,40,72295.59999999999,4.4675796,33.01,38.71,36.27,36.84,30.18,19.74,19.42
343,40,72295.59999999999,6.6356032,33.21,37.84,37.02,36.76,30.19,19.73,19.4
344,40,72295.59999999999,4.4385041,33.11,37.48,36.28,36.75,30.15,19.73,19.41
345,40,72295.59999999999,4.6173317,32.94,38.1,35.6,36.72,30.2,19.74,19.4
346,40,72295.59999999999,4.5471363,33.0,38.76,35.3,36.83,30.21,19.75,19.44
347,40,72295.59999999999,4.6945233,32.92,39.73,35.28,36.75,30.21,19.75,19.43
348,40,72295.59999999999,4.6181188,32.89,38.75,35.59,36.79,30.21,19.76,19.42
349,40,72295.6,4.5564908,32.73,38.13,35.31,36.82,30.22,19.76,19.43
350,40,72295.6,4.62426,32.78,38.76,35.9,36.86,30.21,19.75,19.42
351,40,72295.59999999998,4.4808487,32.79,37.88,36.25,36.83,30.22,19.76,19.42
352,40,72295.59999999999,4.5059991,32.94,38.48,36.62,36.87,30.21,19.75,19.42
353,40,72295.6,4.4680956,32.91,39.47,37.41,36.85,30.2,19.75,19.42
354,40,72295.6,4.6897192,33.03,38.44,38.33,36.86,30.22,19.75,19.4
355,40,72295.59999999999,4.5510119,33.15,39.1,37.82,36.98,30.23,19.77,19.44
356,40,72295.59999999999,4.6083126,33.02,38.42,38.32,36.94,30.22,19.77,19.42
357,40,72295.59999999999,4.4769146,32.77,38.68,37.84,37.01,30.2,19.75,19.41
358,40,72295.59999999999,6.6709462,32.69,37.79,37.35,36.96,30.19,19.76,19.43
359,40,72295.59999999999,4.7385023,32.68,38.4,38.26,36.96,30.24,19.77,19.42
360,40,72295.6,4.6014335,32.35,39.05,38.06,36.96,30.23,19.76,19.42
361,40,72295.6,4.5858515,32.4,38.37,39.05,36.95,30.22,19.77,19.42
362,40,72295.59999999999,4.6865849,32.25,39.37,38.04,36.97,30.24,19.78,19.45
363,40,72295.6,4.4556806,32.38,38.36,39.04,37.04,30.23,19.78,19.43
364,40,72295.59999999999,4.589108,32.23,39.36,38.02,37.07,30.24,19.79,19.46
365,40,72295.6,4.8108078,32.36,38.35,39.03,37.16,30.23,19.78,19.43
366,40,72295.59999999999,4.7789638,32.21,39.36,38.01,37.17,30.25,19.79,19.46
367,40,72295.59999999999,6.629336,32.34,38.35,39.02,37.27,30.24,19.79,19.44
368,40,72295.59999999999,4.4016586,32.19,39.36,38.0,37.29,30.25,19.8,19.47
369,40,72295.6,4.465389,32.32,38.35,39.01,37.39,30.24,19.79,19.44
370,40,72295.6,6.6134082,32.17,39.35,37.99,37.39,30.26,19.8,19.47
371,40,72295.59999999999,4.766278,32.31,38.34,39.0,37.5,30.25,19.8,19.44
372,40,72295.6,4.6203071,32.16,39.35,37.98,37.5,30.26,19.81,19.47
373,40,72295.59999999999,4.6042784,32.29,38.34,38.99,37.62,30.25,19.81,19.45
374,40,72295.59999999999,4.7491955,32.14,39.35,37.97,37.61,30.27,19.82,19.48
375,40,72295.59999999999,4.5238979,32.28,38.34,38.99,37.76,30.26,19.82,19.45
376,40,72295.6,4.5624654,32.13,39.35,37.96,37.74,30.28,19.83,19.48
377,40,72295.59999999999,4.6528361,32.27,38.33,38.98,37.91,30.27,19.82,19.46
378,40,72295.6,4.552795,32.12,39.35,37.95,37.89,30.28,19.84,19.49
379,40,72295.59999999999,6.6840181,32.25,38.32,38.98,38.1,30.28,19.84,19.47
380,40,72295.59999999999,4.4365189,32.11,39.34,37.94,38.06,30.3,19.85,19.5
381,40,72738.1,4.4545297,32.24,38.32,38.97,38.36,30.3,19.85,19.47
382,40,72738.09999999999,6.7070633,32.34,39.0,38.6,38.33,30.31,19.86,19.51
383,40,72738.09999999999,4.7148805,32.39,38.31,39.71,38.49,30.3,19.86,19.48
384,40,72738.1,4.6352826,32.25,39.33,38.58,38.4,30.31,19.87,19.51
385,40,72738.09999999999,4.6368307,32.38,38.29,39.7,38.7,30.3,19.87,19.48
386,40,72738.09999999999,4.6353349,32.25,39.33,38.57,38.61,30.32,19.88,19.51
387,40,72738.09999999999,4.476847,32.37,38.3,39.7,38.97,30.31,19.87,19.49
388,40,72738.1,4.5297414,32.24,39.32,38.57,38.79,30.32,19.88,19.51
389,40,72738.09999999999,4.4497097,32.37,38.3,39.7,39.18,30.31,19.88,19.49
390,40,72738.09999999999,4.6411971,32.23,39.33,38.56,38.95,30.33,19.89,19.52
391,40,72738.09999999999,4.5464264,32.36,38.29,39.69,39.35,30.33,19.89,19.49
392,40,72738.09999999999,4.6562304,32.47,38.97,39.24,39.12,30.34,19.9,19.53
393,40,72738.09999999999,4.5004594,32.87,38.32,39.32,38.79,30.34,19.9,19.52
394,40,72738.1,6.7310096,32.83,39.01,39.31,38.48,30.33,19.89,19.52
395,40,72738.09999999999,4.7203859,32.69,38.32,39.91,38.75,30.32,19.89,19.51
396,40,72738.1,4.685784,32.83,39.01,39.31,38.47,30.33,19.89,19.52
397,40,72738.09999999999,4.6227334,32.7,38.33,39.91,38.72,30.32,19.88,19.49
398,40,72738.09999999999,4.7162809,32.84,39.01,39.32,38.61,30.34,19.9,19.53
399,40,72738.09999999999,4.4852708,32.69,38.31,39.91,38.8,30.33,19.89,19.5
400,40,72738.09999999999,4.47544,32.83,38.99,39.32,38.68,30.35,19.91,19.54
401,40,72738.09999999998,4.6119671,32.77,39.7,39.31,38.42,30.33,19.9,19.52
402,40,72738.09999999999,4.6211716,32.64,38.98,39.91,38.63,30.34,19.9,19.51
403,40,72738.09999999999,4.5599998,32.78,39.68,39.32,38.56,30.35,19.91,19.55
404,40,72738.09999999999,4.638129,32.64,38.99,39.91,38.61,30.33,19.9,19.5
405,40,72738.09999999999,4.4599632,32.78,39.69,39.32,38.54,30.34,19.91,19.54
406,40,72738.09999999999,6.6227132,32.64,38.98,39.91,38.68,30.34,19.9,19.51
407,40,72738.09999999999,4.4201529,32.78,39.68,39.32,38.6,30.35,19.92,19.55
408,40,72738.1,4.6450721,32.63,38.97,39.91,38.71,30.34,19.9,19.51
409,40,72738.09999999999,4.6258,32.78,39.67,39.32,38.64,30.35,19.92,19.55
410,40,72738.1,4.6884674,32.64,38.98,39.91,38.69,30.33,19.9,19.52
411,40,72738.09999999999,4.4923265,32.36,38.3,39.69,38.85,30.34,19.9,19.5
412,40,72738.09999999999,4.527688,32.47,38.98,39.24,38.74,30.35,19.91,19.54
413,40,72738.09999999999,4.6125532,32.64,38.99,39.91,38.6,30.33,19.9,19.51
414,40,72738.09999999999,4.6243294,32.35,38.29,39.69,38.85,30.34,19.9,19.5
415,40,72738.09999999999,4.527786,32.47,38.97,39.24,38.74,30.35,19.91,19.54
416,40,72738.09999999999,4.6703887,32.69,38.32,39.91,38.41,30.36,19.91,19.52
417,40,72738.1,4.4620261,32.58,39.35,38.72,38.56,30.36,19.9,19.52
418,40,72738.09999999999,6.9449834,32.69,38.31,39.91,38.82,30.33,19.9,19.51
419,40,72738.09999999999,4.6941482,32.65,38.99,39.91,38.77,30.31,19.89,19.5
420,40,72738.09999999999,4.4907484,32.35,38.29,39.69,39.03,30.41,19.91,19.5
421,40,72738.09999999999,4.5616778,32.22,39.32,38.56,38.82,30.4,19.92,19.52
422,40,72738.09999999999,4.635236,32.56,39.69,38.71,38.54,30.31,19.89,19.51
423,40,72738.1,4.618069,32.74,39.7,38.19,38.47,30.34,19.91,19.54
424,40,72738.09999999999,4.5105252,32.81,38.99,39.31,38.59,30.33,19.9,19.5
425,40,72738.09999999999,4.6208931,32.77,39.69,39.31,38.52,30.35,19.91,19.54
426,40,72738.1,4.50885,32.64,39.0,39.9,38.62,30.33,19.9,19.51
427,40,72738.09999999999,6.7116961,32.7,38.35,39.91,38.74,30.3,19.89,19.51
428,40,72738.09999999999,4.7325604,32.66,39.03,39.91,38.59,30.36,19.9,19.5
429,40,72738.09999999999,4.6239752,32.36,38.33,39.69,38.81,30.4,19.91,19.5
430,40,72738.1,4.6547093,32.23,39.35,38.56,38.55,30.31,19.89,19.51
431,40,72738.09999999999,4.6462412,32.36,38.32,39.69,38.78,30.4,19.91,19.5
432,40,72738.09999999999,4.4616787,32.23,39.35,38.56,38.59,30.39,19.91,19.51
433,40,72738.09999999999,4.2951915,32.25,39.7,39.68,38.56,30.31,19.89,19.5
434,40,72738.09999999999,4.550549,32.43,39.71,39.23,38.48,30.34,19.9,19.53
435,40,72738.09999999999,4.6563259,32.3,38.99,39.69,38.64,30.33,19.9,19.5
436,40,72738.09999999999,4.5790532,32.42,39.69,39.23,38.56,30.34,19.91,19.54
437,40,72738.09999999999,4.6367165,32.31,39.0,39.69,38.66,30.33,19.9,19.5
438,40,72738.09999999999,4.5208216,32.43,39.7,39.23,38.59,30.34,19.91,19.54
439,40,72738.09999999999,4.5229612,32.3,38.99,39.69,38.69,30.33,19.9,19.51
440,40,72738.1,4.5282213,31.94,39.68,39.26,38.64,30.36,19.9,19.5
441,40,72738.09999999999,4.7600733,32.1,39.68,38.95,38.57,30.37,19.92,19.54
442,40,72738.1,4.6412811,31.93,39.67,39.26,38.26,30.37,19.92,19.55
443,40,72738.1,4.7328334,31.79,39.67,39.5,38.41,30.35,19.9,19.52
444,40,72738.09999999999,4.4805382,31.65,39.66,39.62,38.61,30.34,19.9,19.5
445,40,72738.1,4.5704311,31.81,39.66,39.51,38.53,30.35,19.92,19.54
446,40,72738.1,4.5023856,31.66,39.65,39.62,38.64,30.33,19.91,19.51
447,40,72738.09999999999,4.6842663,31.52,39.65,39.62,38.82,30.34,19.9,19.5
448,40,72738.1,4.5472409,31.68,39.65,39.63,38.71,30.35,19.92,19.54
449,40,72738.1,4.66118,31.52,39.65,39.63,38.83,30.33,19.91,19.51
450,40,72738.1,4.5065803,31.47,38.94,39.52,39.11,30.34,19.9,19.5
451,40,72738.1,4.5234709,31.55,39.65,39.64,38.95,30.35,19.92,19.54
452,40,72738.09999999999,4.6433466,31.47,38.94,39.53,39.11,30.33,19.9,19.51
453,40,72738.09999999999,4.5245666,31.28,39.64,39.28,38.8,30.33,19.91,19.52
454,40,72738.09999999999,6.6946262,31.24,39.64,39.76,39.05,30.33,19.9,19.5
455,40,72738.1,4.5730333,31.13,39.64,39.32,38.76,30.4,19.92,19.52
456,40,72738.1,4.6906419,31.09,39.64,39.44,39.09,30.41,19.92,19.5
457,40,72738.1,4.5715026,31.05,39.63,39.34,39.39,30.42,19.92,19.5
458,40,72738.09999999999,4.6741971,31.01,39.65,39.01,39.66,30.38,19.9,19.5
459,40,72738.1,4.4805713,30.97,39.67,38.53,39.26,30.3,19.88,19.49
460,40,72738.09999999999,4.5632289,31.11,39.67,39.33,39.05,30.33,19.9,19.52
461,40,72738.09999999998,4.7317161,31.05,38.96,38.54,39.34,30.33,19.89,19.49
462,40,72738.1,4.5207351,31.11,39.67,39.33,39.14,30.34,19.91,19.53
463,40,72738.09999999999,6.6725601,31.04,38.95,38.54,39.46,30.34,19.9,19.5
464,40,72738.09999999999,4.7960756,31.11,39.66,39.33,39.24,30.35,19.92,19.54
465,40,72738.09999999999,4.6228226,31.05,38.96,38.54,38.83,30.36,19.91,19.52
466,40,72738.09999999998,4.572779,30.97,38.26,37.62,39.1,30.33,19.9,19.51
467,40,72738.09999999999,4.7164575,30.82,38.95,37.0,38.82,30.33,19.9,19.52
468,40,72738.09999999999,4.6035435,30.79,38.26,36.42,39.04,30.33,19.9,19.5
469,40,72738.09999999999,4.5518784,30.79,37.63,35.77,39.34,30.33,19.9,19.51
470,40,72738.1,4.6754281,30.74,37.66,35.32,39.1,30.34,19.89,19.5
471,40,72738.09999999999,4.6876823,30.8,37.07,35.03,38.98,30.31,19.88,19.49
472,40,72738.1,4.5715367,30.66,37.68,34.67,38.69,30.34,19.9,19.51
473,40,72738.1,4.6612471,30.62,37.66,34.35,39.0,30.31,19.89,19.5
474,40,72738.09999999999,4.4876487,30.47,38.28,33.98,38.76,30.32,19.89,19.49
475,40,72738.09999999999,4.5498713,30.41,38.29,33.65,38.52,30.33,19.89,19.5
476,40,72738.09999999999,4.6226739,30.37,38.3,33.36,38.48,30.39,19.91,19.51
477,40,72738.09999999999,4.4960093,30.32,38.33,33.07,38.47,30.39,19.89,19.48
478,40,72738.09999999999,4.5459648,30.21,38.97,32.85,38.33,30.38,19.9,19.5
479,40,72738.09999999999,4.6363121,30.06,39.67,32.6,38.18,30.38,19.89,19.5
480,40,72738.09999999999,4.4960928,30.12,38.96,32.42,38.18,30.38,19.89,19.5
481,40,72738.09999999999,6.7370768,30.18,38.26,32.26,38.28,30.37,19.88,19.47
482,40,72738.09999999999,4.7217529,30.18,38.28,32.26,38.06,30.36,19.88,19.48
483,40,72738.09999999999,4.6771954,30.06,38.94,32.2,38.32,30.37,19.89,19.49
484,40,72738.1,4.5890206,30.05,38.96,32.07,38.23,30.37,19.89,19.49
485,40,72738.09999999999,4.7247817,29.97,39.65,32.18,38.53,30.3,19.87,19.48
486,40,72738.1,4.7048691,30.05,39.66,32.42,38.46,30.31,19.88,19.51
487,40,72738.1,6.7150287,30.02,39.67,32.26,38.24,30.29,19.88,19.51
488,40,72738.1,4.7908286,29.95,39.66,32.03,38.19,30.32,19.87,19.5
489,40,72738.09999999999,4.721603,30.08,38.98,32.21,38.19,30.31,19.87,19.51
490,40,72738.09999999999,4.5745511,30.16,38.29,32.1,38.17,30.3,19.87,19.5
491,40,72738.1,4.604817,30.14,38.3,32.07,38.15,30.34,19.88,19.51
492,40,72738.09999999999,4.7186426,30.07,39.0,32.05,38.27,30.32,19.87,19.49
493,40,72738.09999999999,6.7066243,29.95,39.68,32.01,38.31,30.29,19.87,19.49
494,40,72738.1,4.7395923,29.96,39.7,32.01,38.29,30.3,19.87,19.49
495,40,72738.1,4.7030983,30.04,38.98,32.02,38.48,30.34,19.89,19.51
496,40,72738.09999999998,4.5446008,30.14,38.31,32.05,38.35,30.31,19.88,19.5
497,40,72738.09999999998,4.6481407,30.05,38.97,32.04,38.29,30.31,19.87,19.49
498,40,72738.09999999999,4.7371504,30.16,38.33,32.07,38.52,30.28,19.87,19.5
499,40,72738.1,6.6524533,30.24,37.68,32.08,38.27,30.31,19.88,19.51
500,40,72738.1,4.4312976,30.14,38.3,32.06,38.33,30.31,19.88,19.51
501,40,72738.09999999999,4.5006915,30.03,38.96,32.03,38.28,30.29,19.87,19.48
502,40,72738.09999999999,6.6621521,29.95,39.67,32.01,38.34,30.34,19.88,19.49
503,40,72738.09999999999,4.6819162,30.02,39.67,32.24,38.27,30.35,19.89,19.53
504,40,72738.09999999999,4.6119765,30.01,39.7,32.2,38.4,30.26,19.87,19.5
505,40,72738.09999999999,4.5478698,30.0,39.7,32.06,38.17,30.27,19.86,19.49
506,40,72738.09999999999,4.6295108,30.01,39.7,32.2,38.24,30.3,19.87,19.48
507,40,72738.1,4.4740702,30.0,39.72,32.06,38.3,30.33,19.86,19.48
508,40,72738.09999999999,6.6800746,30.06,39.73,32.25,38.24,30.34,19.88,19.52
509,40,72738.09999999999,4.7375752,30.04,39.71,32.23,38.24,30.24,19.87,19.51
510,40,72738.09999999999,4.4362601,30.13,39.02,32.25,38.01,30.29,19.88,19.51
511,40,72738.09999999999,4.6996268,30.23,38.35,32.29,38.13,30.32,19.87,19.5
512,40,72738.09999999999,4.8417744,30.18,39.02,32.46,38.09,30.35,19.89,19.53
513,40,72738.1,4.6279863,30.24,38.36,32.3,37.87,30.32,19.88,19.52
514,40,72738.1,6.8565155,30.11,39.03,32.1,38.01,30.33,19.88,19.51
515,40,72738.1,4.4291026,29.99,39.71,32.03,38.08,30.29,19.88,19.51
516,40,72738.1,4.4716995,29.99,39.71,32.04,38.23,30.31,19.87,19.51
517,40,72738.09999999999,6.7013346,29.99,39.72,32.04,38.08,30.31,19.88,19.5
518,40,72738.09999999999,4.652757,30.09,39.03,32.06,38.2,30.33,19.87,19.5
519,40,72738.09999999999,4.5991116,30.07,39.0,32.06,38.02,30.3,19.87,19.49
520,40,72738.09999999999,4.5076657,30.16,38.31,32.08,38.11,30.3,19.87,19.5
521,40,72738.09999999999,4.6338728,30.27,37.7,32.12,38.23,30.33,19.87,19.49
522,40,72738.09999999999,4.4621744,30.23,38.32,32.31,38.17,30.34,19.88,19.53
523,40,72738.09999999999,4.6257248,30.1,38.98,32.23,37.98,30.31,19.88,19.52
524,40,72738.09999999999,4.5769399,30.17,38.3,32.11,37.95,30.33,19.88,19.5
525,40,72738.09999999999,4.6142665,30.16,38.32,32.08,37.99,30.29,19.87,19.51
526,40,72738.09999999998,4.5751591,30.16,38.3,32.08,38.05,30.33,19.88,19.51
527,40,72738.09999999999,4.6776659,30.07,38.99,32.06,37.99,30.3,19.87,19.49
528,40,72738.1,4.4462316,30.16,38.32,32.08,38.2,30.28,19.86,19.49
529,40,72738.09999999999,4.5005852,30.13,38.99,32.28,38.13,30.31,19.88,19.52
530,40,72738.1,4.6236935,30.13,38.99,32.27,37.96,30.32,19.88,19.52
531,40,72738.09999999999,4.4445636,30.03,39.71,32.22,38.09,30.27,19.87,19.5
532,40,72738.1,6.7072137,29.99,39.7,32.06,38.26,30.29,19.87,19.49
533,40,72738.09999999999,4.7428139,30.03,39.71,32.21,38.05,30.33,19.87,19.5
534,40,72738.09999999999,4.6365987,30.12,39.05,32.11,38.21,30.34,19.88,19.5
535,40,72738.09999999999,4.5602165,30.05,39.74,32.22,38.07,30.31,19.88,19.49
536,40,72738.1,4.6632524,30.04,39.76,32.09,38.18,30.29,19.86,19.48
537,40,72738.1,4.4977282,30.1,39.03,32.08,38.0,30.31,19.87,19.5
538,40,72738.09999999999,6.6543646,30.07,39.73,32.28,37.96,30.34,19.88,19.53
539,40,72738.09999999999,4.4981863,30.08,39.74,32.27,37.95,30.34,19.88,19.52
540,40,72738.09999999999,4.4767093,30.12,39.05,32.09,38.03,30.31,19.88,19.51
541,40,72738.09999999999,6.6798128,30.12,39.05,32.09,38.03,30.33,19.88,19.51
542,40,72738.09999999999,4.7163777,30.09,39.74,32.29,37.98,30.35,19.89,19.54
543,40,72738.09999999999,4.6305056,30.08,39.74,32.28,37.9,30.32,19.88,19.53
544,40,72738.09999999999,4.5914084,30.06,39.71,32.26,38.04,30.34,19.88,19.51
545,40,72738.09999999999,4.6583063,30.1,39.03,32.08,37.84,30.3,19.87,19.5
546,40,72738.09999999999,4.4826466,30.01,39.72,32.06,38.0,30.33,19.87,19.5
547,40,72738.09999999999,6.6444267,30.01,39.72,32.07,37.96,30.31,19.87,19.51
548,40,72738.1,4.7088829,30.1,39.03,32.09,37.97,30.33,19.87,19.51
549,40,72738.09999999999,4.4243172,30.01,39.71,32.07,37.97,30.31,19.87,19.51
550,40,72738.09999999999,6.8169964,30.11,39.02,32.11,37.93,30.3,19.86,19.5
551,40,72738.1,4.8093692,30.02,39.72,32.09,37.91,30.29,19.86,19.49
552,40,72738.1,4.6283952,30.11,39.02,32.11,37.99,30.31,19.87,19.52
553,40,72738.1,4.575405,30.02,39.72,32.09,37.98,30.27,19.86,19.5
554,40,72738.09999999999,4.6700227,30.13,39.03,32.13,37.92,30.29,19.86,19.5
555,40,72738.09999999999,4.5112841,30.1,39.73,32.33,37.87,30.32,19.87,19.53
556,40,72738.1,6.6371817,30.17,39.04,32.31,37.83,30.31,19.87,19.52
557,40,72738.09999999999,4.7114653,30.13,39.04,32.14,37.77,30.29,19.86,19.49
558,40,72738.09999999999,4.432617,30.22,38.36,32.16,37.98,30.31,19.86,19.49
559,40,72738.1,4.5519866,30.33,37.77,32.19,37.92,30.27,19.86,19.5
560,40,72738.1,4.6610039,30.31,37.72,32.18,37.91,30.31,19.87,19.52
561,40,72738.09999999999,4.4488369,30.41,37.13,32.21,38.09,30.33,19.87,19.51
562,40,72738.09999999999,4.5194844,30.31,37.74,32.17,37.92,30.28,19.86,19.5
563,40,72738.09999999999,4.6501804,30.4,37.14,32.19,38.0,30.33,19.87,19.49
564,40,72738.09999999999,4.4834955,30.36,37.72,32.38,37.95,30.34,19.88,19.53
565,40,72738.09999999999,6.7239701,30.36,37.77,32.36,37.85,30.33,19.87,19.5
566,40,72738.09999999999,4.7348601,30.22,38.38,32.15,37.99,30.31,19.87,19.5
567,40,72738.09999999999,4.6741273,30.31,37.75,32.17,38.0,30.27,19.86,19.49
568,40,72738.1,4.530687,30.2,38.34,32.14,37.99,30.3,19.86,19.49
569,40,72738.1,4.643008,30.3,37.74,32.16,38.17,30.3,19.86,19.48
570,40,72738.09999999999,4.5999225,30.27,38.36,32.35,38.09,30.31,19.88,19.52
571,40,72738.09999999999,4.5659793,30.14,39.0,32.28,38.19,30.3,19.87,19.49
572,40,72738.09999999999,4.6898587,30.03,39.71,32.12,38.35,30.32,19.87,19.5
573,40,72738.09999999999,4.401066,30.09,39.71,32.32,38.25,30.35,19.88,19.53
574,40,72738.09999999999,4.5875261,30.08,39.72,32.3,38.02,30.23,19.85,19.51
575,40,72738.1,4.6520152,30.07,39.73,32.27,37.86,30.31,19.85,19.51
576,40,72738.1,4.5920742,30.04,39.71,32.13,37.98,30.24,19.85,19.5
577,40,72738.09999999999,4.6041561,30.07,39.71,32.27,37.9,30.33,19.86,19.51
578,40,72738.09999999999,4.6183167,30.15,39.04,32.17,37.89,30.23,19.85,19.5
579,40,72738.09999999999,4.6863071,30.07,39.71,32.27,37.95,30.31,19.85,19.5
580,40,72738.09999999999,4.5411451,30.14,39.02,32.16,37.99,30.25,19.85,19.5
581,40,72738.1,4.6391811,30.26,38.35,32.33,37.92,30.33,19.87,19.52
582,40,72738.09999999999,4.4266461,30.35,37.76,32.22,37.98,30.31,19.85,19.49
583,40,72738.09999999999,4.6038742,30.45,37.16,32.39,38.14,30.28,19.86,19.5
584,40,72738.09999999999,4.6759511,30.42,36.78,32.28,37.97,30.3,19.85,19.5
585,40,72738.09999999999,4.6138922,30.37,37.36,32.43,37.92,30.33,19.87,19.53
586,40,72738.09999999999,4.2988188,30.47,37.16,32.42,38.06,30.29,19.86,19.51
587,40,72738.1,4.4590361,30.36,37.72,32.39,37.99,30.27,19.86,19.51
588,40,72738.09999999999,4.5999822,30.44,37.12,32.38,37.99,30.31,19.86,19.5
589,40,72738.09999999999,4.6004367,30.41,37.71,32.59,37.94,30.34,19.87,19.53
590,40,72738.1,4.6737654,30.46,37.1,32.42,37.88,30.25,19.85,19.51
591,40,72738.09999999999,4.487313,30.43,37.14,32.26,38.05,30.31,19.85,19.51
592,40,72738.09999999999,6.6761598,30.38,36.7,32.24,37.84,30.25,19.85,19.5
593,40,72738.09999999999,4.7955699,30.49,36.19,32.29,37.92,30.34,19.87,19.52
594,40,72738.1,4.4812332,30.58,35.67,32.32,38.14,30.25,19.85,19.5
595,40,72738.09999999998,6.7617804,30.49,36.19,32.29,38.29,30.29,19.86,19.5
596,40,72738.09999999999,4.7296385,30.59,35.68,32.33,38.09,30.27,19.85,19.5
597,40,72738.09999999999,4.6177498,30.49,36.19,32.28,37.92,30.29,19.86,19.5
598,40,72738.09999999999,4.5746841,30.46,36.73,32.47,37.86,30.32,19.87,19.53
599,40,72738.09999999999,4.6488857,30.47,37.12,32.43,37.96,30.27,19.86,19.52
600,40,72738.1,4.471771,30.4,36.75,32.26,37.8,30.34,19.87,19.52
601,40,72738.1,6.6819981,30.45,37.19,32.25,37.86,30.27,19.86,19.51
602,40,72738.1,4.7921551,30.45,36.83,32.29,37.77,30.31,19.86,19.5
603,40,72738.09999999999,4.5865394,30.41,37.41,32.48,37.73,30.32,19.88,19.54
604,40,72738.09999999999,4.6108641,30.51,37.22,32.47,37.82,30.34,19.87,19.52
605,40,72738.09999999999,4.6959099,30.36,37.79,32.25,37.76,30.29,19.86,19.5
606,40,72738.09999999999,4.6792369,30.35,37.75,32.25,37.68,30.29,19.86,19.5
607,40,72738.09999999999,6.7164956,30.47,37.2,32.29,37.72,30.29,19.85,19.49
608,40,72738.09999999999,4.7458346,30.43,37.78,32.48,37.69,30.3,19.86,19.52
609,40,72738.09999999999,4.6839729,30.44,37.82,32.47,37.76,30.29,19.85,19.49
610,40,72738.1,4.5800871,30.39,37.83,32.28,37.72,30.28,19.85,19.5
611,40,72738.09999999999,4.5019883,30.39,37.82,32.28,37.83,30.3,19.86,19.49
612,40,72738.09999999999,4.6848075,30.35,38.42,32.47,37.79,30.31,19.87,19.53
613,40,72738.09999999999,4.571371,30.26,39.08,32.44,37.66,30.32,19.86,19.52
