X [m],Y [m],NUM,MODO,Index_x,Index_y
14579.608938547486,9785.898305084746,87,0,365,243
14579.608938547486,10228.881355932202,88,3,365,254
14579.608938547486,10671.864406779661,89,3,365,265
14579.608938547486,11114.847457627118,90,5,365,276
14579.608938547486,11557.830508474577,91,5,365,287
14579.608938547486,12000.813559322034,92,5,365,298
14579.608938547486,12443.796610169491,93,5,365,309
14579.608938547486,12886.77966101695,94,5,365,320
14579.608938547486,13329.762711864407,95,5,365,331
15138.826815642458,9342.915254237289,96,0,379,232
15138.826815642458,9785.898305084746,97,0,379,243
15138.826815642458,10228.881355932202,98,0,379,254
15138.826815642458,10671.864406779661,99,3,379,265
15138.826815642458,11114.847457627118,100,3,379,276
15698.04469273743,9342.915254237289,101,0,393,232
15698.04469273743,9785.898305084746,102,0,393,243
15698.04469273743,10228.881355932202,103,0,393,254
15698.04469273743,10671.864406779661,104,0,393,265
15698.04469273743,11114.847457627118,105,0,393,276
16257.262569832403,9342.915254237289,106,0,407,232
16257.262569832403,9785.898305084746,107,0,407,243
16257.262569832403,10228.881355932202,108,0,407,254
16257.262569832403,10671.864406779661,109,0,407,265
16257.262569832403,11114.847457627118,110,0,407,276
16816.480446927373,8899.93220338983,111,0,421,221
16816.480446927373,9342.915254237289,112,0,421,232
16816.480446927373,9785.898305084746,113,0,421,243
16816.480446927373,10228.881355932202,114,0,421,254
16816.480446927373,10671.864406779661,115,0,421,265
17375.698324022345,8456.949152542373,116,0,435,210
17375.698324022345,8899.93220338983,117,0,435,221
17375.698324022345,9342.915254237289,118,0,435,232
17375.698324022345,9785.898305084746,119,0,435,243
17375.698324022345,10228.881355932202,120,0,435,254
17375.698324022345,10671.864406779661,121,0,435,265
17934.916201117318,8456.949152542373,122,0,449,210
17934.916201117318,8899.93220338983,123,0,449,221
17934.916201117318,9342.915254237289,124,0,449,232
17934.916201117318,9785.898305084746,125,0,449,243
17934.916201117318,10228.881355932202,126,0,449,254
17934.916201117318,10671.864406779661,127,0,449,265
18494.13407821229,8456.949152542373,128,0,463,210
18494.13407821229,8899.93220338983,129,0,463,221
18494.13407821229,9342.915254237289,130,0,463,232
18494.13407821229,9785.898305084746,131,0,463,243
18494.13407821229,10228.881355932202,132,0,463,254
18494.13407821229,10671.864406779661,133,0,463,265
19053.351955307262,8899.93220338983,134,0,477,221
19053.351955307262,9342.915254237289,135,0,477,232
19053.351955307262,9785.898305084746,136,0,477,243
19053.351955307262,10228.881355932202,137,0,477,254
