X [m],Y [m],NUM,MODO,Index_x,Index_y
14579.608938547486,9785.898305084746,87,15,365,243
14579.608938547486,10228.881355932202,88,15,365,254
14579.608938547486,11114.847457627118,89,15,365,276
14579.608938547486,11557.830508474577,90,13,365,287
14579.608938547486,12000.813559322034,91,11,365,298
14579.608938547486,12443.796610169491,92,10,365,309
14579.608938547486,12886.77966101695,93,8,365,320
14579.608938547486,13329.762711864407,94,10,365,331
15138.826815642458,9342.915254237289,95,11,379,232
15138.826815642458,9785.898305084746,96,15,379,243
15138.826815642458,11114.847457627118,97,15,379,276
15698.04469273743,9342.915254237289,98,11,393,232
15698.04469273743,9785.898305084746,99,15,393,243
15698.04469273743,10228.881355932202,100,15,393,254
15698.04469273743,11114.847457627118,101,15,393,276
16257.262569832403,9342.915254237289,102,11,407,232
16257.262569832403,9785.898305084746,103,13,407,243
16257.262569832403,10228.881355932202,104,15,407,254
16257.262569832403,10671.864406779661,105,15,407,265
16257.262569832403,11114.847457627118,106,15,407,276
16816.480446927373,8899.93220338983,107,8,421,221
16816.480446927373,9342.915254237289,108,10,421,232
16816.480446927373,9785.898305084746,109,11,421,243
16816.480446927373,10228.881355932202,110,12,421,254
16816.480446927373,10671.864406779661,111,13,421,265
17375.698324022345,8456.949152542373,112,7,435,210
17375.698324022345,8899.93220338983,113,7,435,221
17375.698324022345,9342.915254237289,114,8,435,232
17375.698324022345,9785.898305084746,115,10,435,243
17375.698324022345,10228.881355932202,116,10,435,254
17375.698324022345,10671.864406779661,117,10,435,265
17934.916201117318,8456.949152542373,118,7,449,210
17934.916201117318,8899.93220338983,119,7,449,221
17934.916201117318,9342.915254237289,120,7,449,232
17934.916201117318,9785.898305084746,121,8,449,243
17934.916201117318,10228.881355932202,122,8,449,254
17934.916201117318,10671.864406779661,123,8,449,265
18494.13407821229,8456.949152542373,124,7,463,210
18494.13407821229,8899.93220338983,125,7,463,221
18494.13407821229,9342.915254237289,126,7,463,232
18494.13407821229,9785.898305084746,127,7,463,243
18494.13407821229,10228.881355932202,128,7,463,254
18494.13407821229,10671.864406779661,129,7,463,265
19053.351955307262,8899.93220338983,130,7,477,221
19053.351955307262,9342.915254237289,131,7,477,232
19053.351955307262,9785.898305084746,132,7,477,243
19053.351955307262,10228.881355932202,133,7,477,254
